ori9,agency_name,year,clearance_rate,treated,cate,rtcc_city,population
MI4143600,grand rapids,1983,0.6818181818181818,0,-0.22685461868566237,,178470
CA0331300,riverside,1983,0.5454545454545454,0,1.305232710115423,,181744
NY0145100,amherst,1983,0.5,0,-0.5105185321152432,,109619
SC0400100,columbia,1983,1.0,0,-1.067152038402636,,103423
FL0050000,brevard,1983,0.625,0,0.37929122408834604,,123186
SC0320000,lexington,1983,0.8571428571428571,0,-0.2230349424248748,,101844
CO0510100,pueblo,1983,1.0,0,0.18917872732297947,,110698
OR0200200,eugene,1983,1.0,0,0.35809193977661885,,106738
FL0500000,palm beach,1983,1.0,0,-1.8576689967895053,,231215
MA0146000,worcester,1983,0.6666666666666666,0,3.5119364337591263,,162474
NC0410200,greensboro,1983,1.0,0,4.669210482526854,,161200
WA0310000,snohomish,1983,1.0,0,12.510370854608912,,202673
CT0006400,hartford,1983,0.875,0,0.2356672803236115,Hartford,138259
KY0340200,lexington,1983,1.0,0,1.7998186484035796,,207126
CA0560400,oxnard,1983,0.6666666666666666,0,0.39596856170378525,,123873
VA1030000,chesapeake,1983,0.5,0,0.14005978247848605,,118587
PA0390100,allentown,1983,1.0,0,-0.5167310159412386,,104463
GA0601300,fulton police department,1983,1.0,0,-0.995733023407637,,104778
CT0015100,waterbury,1983,0.9,0,-1.2824560607561224,,103642
TX2210100,abilene,1983,1.0,0,-0.13811643514710195,,109003
NY0330000,onondaga,1983,1.0,0,-0.47585122296938054,,119790
CA0010300,berkeley,1983,0.8181818181818182,0,0.2604150684099107,,110327
OR0200000,lane,1983,1.0,0,0.2882167848861727,,103266
ID0010100,boise,1983,1.0,0,-0.2464858217149571,,107085
MI8118100,washtenaw,1983,0.0,0,-0.2734767361456676,,104123
CA0150200,bakersfield,1983,0.8181818181818182,0,-0.003932862017392683,,120112
VA0750300,prince william police de,1983,1.0,0,-1.1441963502344226,,146546
FL0370300,tallahassee,1984,1.0,0,-0.37535694499710454,,107382
NC0410000,guilford,1984,0.6,0,-1.089820837254631,,100166
MO0480600,independence,1984,0.7142857142857143,0,0.3157094332837387,,112938
CA0195500,pomona,1984,0.6666666666666666,0,-3.108966643613968,,104521
UT0180000,salt lake,1984,0.875,0,-0.6904813535401353,,274174
VA1200000,portsmouth,1984,0.875,0,0.043305638668789184,,108834
FL0360000,lee,1984,0.6428571428571429,0,2.149542311506105,,157459
FL0410000,manatee,1984,0.7,0,0.4053047391703168,,115301
CA0010500,fremont,1984,1.0,0,0.09929376584669528,,143493
CO0210100,colorado springs,1984,1.0,0,0.36523430145540337,,240227
FL0170000,escambia,1984,1.0,0,1.5750086219683155,,196602
UT0180300,salt lake city,1984,1.0,0,2.0572995480515965,,173136
CO0300000,jefferson,1984,0.8,0,-0.023290376652672435,,120795
GA0110100,macon,1984,1.0,0,0.38802062634374224,,122834
MS0250100,jackson,1984,1.0,0,-0.022281134667710367,,206633
NC0410200,greensboro,1984,0.875,0,4.066189564559811,,161232
VA0750300,prince william police de,1984,0.375,0,1.0829758885573404,,156899
CA0070400,concord,1984,1.0,0,0.6135565575434113,,108262
NC0920000,wake,1984,0.3333333333333333,0,0.03560730329465989,,111494
CA0010600,hayward,1984,0.625,0,-0.552445875290737,,100174
TX1520200,lubbock,1984,1.0,0,0.5837081265888775,,184792
FL0130400,hialeah,1984,0.3636363636363636,0,-0.49709207767215285,,161957
CA0193300,inglewood,1984,0.6071428571428571,0,-20.844653351787084,,101349
NC0320100,durham,1984,0.8,0,-0.6922478699933747,,103748
TX1700000,montgomery,1984,0.7,0,0.31429260744184684,,141646
FL0510000,pasco,1984,0.75,0,1.5455325823382329,,198987
TX2200100,arlington,1984,0.7692307692307693,0,1.1446371942942901,,191475
CT0001500,bridgeport,1984,0.7777777777777778,0,-0.018280349986451783,,144375
NY0010100,albany,1984,1.0,0,-1.2663515367580884,,101192
NJ0200400,elizabeth,1984,0.5,0,0.13539833264977907,,108283
AZ0100000,pima,1984,0.75,0,2.0279019848465163,,216949
FL0290200,tampa,1984,0.6730769230769231,0,-0.6226139355671093,,289355
MI5076500,sterling heights,1984,0.6666666666666666,0,0.3425189505474717,,107999
NY0130000,dutchess,1984,0.5,0,-0.5912740494040218,,107258
VA1170000,norfolk,1984,0.8918918918918919,0,-1.4966804999067462,,274509
NJ0160800,paterson,1984,0.8888888888888888,0,-1.0317654444643678,,140914
TX1551200,waco,1984,0.6153846153846154,0,0.2695848616688897,,106948
MI5080600,warren,1984,0.2,0,0.5373681514371842,,155436
FL0500000,palm beach,1984,1.0,0,-1.0960849949929243,,263356
MI8121800,ann arbor,1984,1.0,0,2.9014850420995177,,104413
TX1880100,amarillo,1984,1.0,0,-0.8082728675793776,,162573
MI6316300,oakland,1984,0.0,0,3.9389208998661247,,180280
FL0521400,saint petersburg,1984,0.9090909090909092,0,-2.4032024914133516,,252508
TX1780200,corpus christi,1984,0.9722222222222222,0,-1.763345410275235,,257513
VA0070100,arlington,1984,1.0,0,0.8241216976658658,,157228
CT0013500,stamford,1984,0.75,0,-0.5137855080034602,,104068
CT0009300,new haven,1984,0.8,0,0.35477486798731245,,125897
FL0530000,polk,1984,0.8125,0,1.1073941414535518,,211932
AZ0072900,tempe,1984,0.5,0,0.31572861085001896,,118800
NV0160100,reno,1984,0.875,0,0.43313806735121774,,110835
VA1110000,hampton,1984,0.8181818181818182,0,0.3428218795596683,,128541
MI7017000,ottawa,1984,1.0,0,4.133408544478245,,107493
NB0550100,lincoln,1984,1.0,0,1.3543980905147897,,178882
FL0520000,pinellas,1984,0.8571428571428571,0,1.2201516651657216,,227199
MI8118100,washtenaw,1984,0.25,0,-1.0730789231212303,,103475
CT0015100,waterbury,1984,1.0,0,-1.2349712927859111,,103391
VA1160000,newport news,1984,0.95,0,-0.8790510774251359,,155567
CA0192500,glendale,1984,0.5,0,-0.04816632090765799,,147887
FL0640000,volusia,1984,1.0,0,0.3553534153364621,,115763
TX2210100,abilene,1984,1.0,0,-0.3350218994900491,,109147
CA0150200,bakersfield,1984,0.4545454545454545,0,-0.012074556128393085,,120192
CO0300400,lakewood,1984,0.6666666666666666,0,0.3695550565096778,,122860
FL0590000,seminole,1984,0.75,0,-0.8372702829580579,,106916
MN0620900,saint paul,1984,0.8,0,-0.6232562058317126,,271692
NC0260000,cumberland,1984,0.7058823529411765,0,1.100712939300035,,180205
CA0195300,pasadena,1984,0.9583333333333334,0,0.531492211232334,,125837
FL0060300,fort lauderdale,1984,0.7948717948717948,0,-2.251102026195211,,160954
CA0100000,fresno,1984,0.6129032258064516,0,-0.2765043445204661,,191041
TX2400100,laredo,1984,0.5833333333333334,0,-0.5697048188214073,,104514
TX2430500,wichita falls,1984,0.8666666666666667,0,-0.6725765989833619,,104180
NC0920100,raleigh,1984,0.75,0,1.8086319442738246,,158028
MO0390300,springfield,1984,0.9230769230769232,0,0.2798767989882481,,136044
MI3351900,lansing,1984,0.3529411764705882,0,0.3901328213899031,,127767
NY0270100,rochester,1984,0.7560975609756098,0,-2.3563697825250864,,246885
FL0060500,hollywood,1984,0.3333333333333333,0,0.3547729978812105,,127766
VA0210100,chesterfield police dept,1984,1.0,0,0.3021729356153255,,156602
CA0010300,berkeley,1984,0.8888888888888888,0,0.053526552809217004,,107656
NC0340200,winston-salem,1984,0.9130434782608696,0,-0.07345173333667242,,144333
VA1030000,chesapeake,1984,0.75,0,0.3792428493029026,,123175
MI4114100,kent,1984,0.5714285714285714,0,0.3789378831023092,,122980
CA0150000,kern,1984,0.4782608695652174,0,-2.1291922024396195,,249167
CO0510100,pueblo,1984,1.0,0,-1.0242778907242438,,104649
AZ0071700,mesa,1984,0.8333333333333334,0,1.2519349002006854,,181287
FL0480400,orlando,1984,0.8421052631578947,0,0.05911836382029784,,140541
FL0050000,brevard,1984,0.5,0,0.3572422757565655,,128053
VA0430100,henrico county,1984,0.5384615384615384,0,1.1438931166506034,,191132
MI8253800,livonia,1984,0.0,0,-1.0434262087857624,,100915
MI4143600,grand rapids,1984,0.6190476190476191,0,0.06042184465131087,,181960
CA0100500,fresno,1984,0.7647058823529411,0,-2.1648372874767445,,254649
CA0070000,contra costa,1984,0.6842105263157895,0,0.05764278475764826,,172021
CA0010000,alameda,1984,0.7647058823529411,0,0.44889193768064833,,123986
FL0580000,sarasota,1984,1.0,0,0.057331682270046036,,152367
FL0060000,broward,1984,0.6666666666666666,0,-0.47867248415147934,,165616
AZ0071300,glendale,1984,1.0,0,0.35952939165368103,,112365
NC0340000,forsyth,1984,1.0,0,-1.3771869390882814,,104393
VA0990000,alexandria,1984,1.0,0,-0.0948937282268969,,107259
NY0270000,monroe,1984,1.0,0,-0.2795847468603093,,194591
NJ0090600,jersey city,1984,0.4375,0,-2.1495388774619704,,225973
DE0020300,new castle police depart,1984,1.0,0,-0.8456066036768964,,279727
OH0760000,stark,1984,1.0,0,0.5279931166927563,,122655
NC0110000,buncombe,1984,1.0,0,-0.414500356035124,,101542
PA065SP00,westmoreland state polic,1984,0.8,0,0.11006154650548067,,115571
TX0571500,irving,1984,0.7058823529411765,0,0.008275078436572995,,119615
VTVSP0000,vermont state police,1984,0.2222222222222222,0,-2.184305877752608,,230182
IN0710200,south bend,1984,0.2727272727272727,0,0.5341877721471864,,107897
MA0071800,springfield,1984,1.0,0,0.3166009525089542,,152761
IL0990000,will,1984,0.6666666666666666,0,0.07475948145247996,,111238
OH0570000,montgomery,1984,0.6666666666666666,0,0.3910049760837993,,108261
WA0060000,clark,1984,1.0,0,-0.2278028385393452,,145619
GA1060100,columbus,1984,0.8666666666666667,0,-0.23708983349063845,,180374
GA0670200,gwinnett co,1984,0.1666666666666666,0,0.666054224848176,,156810
CA0540000,tulare,1984,0.6538461538461539,0,0.5931769459239675,,130547
AL0030100,montgomery,1984,0.8333333333333334,0,-0.03003930870690305,,184454
IN0820100,evansville,1984,0.9333333333333332,0,0.31920653801099874,,130526
PA0390100,allentown,1984,0.8333333333333334,0,-0.6944635628540112,,104460
CA0500200,modesto,1984,0.75,0,0.1702169084913952,,118681
NM0010100,albuquerque,1984,0.6551724137931034,0,-0.8716686749284107,Albuquerque,356366
CA0331300,riverside,1984,0.5333333333333333,0,0.6660932991167774,,181048
WA0180000,kitsap,1984,1.0,0,0.33890662971571883,,118388
GA1210000,richmond,1984,0.25,0,0.4202238048138752,,141429
WA0320400,spokane,1984,0.8666666666666667,0,0.6422964848381384,,174541
CA0300000,orange,1984,0.5555555555555556,0,-1.2143175194238647,,289625
OH0500900,youngstown,1984,1.0,0,0.3130376193002812,,111005
FL0130200,coral gables,1984,0.3333333333333333,0,-1.199593069918152,Miami,45292
MA0146000,worcester,1984,0.625,0,3.343915415273403,,162297
TX1011500,pasadena,1984,1.0,0,0.3639934557233679,,127678
CO0010100,aurora,1984,0.6153846153846154,0,1.948235093802517,,191159
CA0361000,san bernardino,1984,0.875,0,-0.6851365427074192,,129338
SC0400100,columbia,1984,0.8235294117647058,0,-0.8325150028028836,,104213
GA0310100,clayton,1984,0.0,0,-0.8672648594179101,,115738
SC0100200,charleston police depart,1984,0.875,0,0.3606390031791199,,129472
GA0330200,cobb police department,1984,0.5,0,-0.9632796296953591,,257985
AR0600200,little rock,1984,0.8947368421052632,0,-1.595673492345706,,171265
VA1230000,roanoke,1984,0.9285714285714286,0,-0.4320246997644847,,103053
VA1280000,virginia beach,1984,1.0,0,-0.9437657754407893,,290678
IN0490000,marion,1984,0.8571428571428571,0,-0.309178373496563,,250353
CT0006400,hartford,1984,1.0,0,0.07145513211256123,Hartford,136932
WI0130100,madison,1984,0.8333333333333334,0,0.394726225033004,,172900
OH0310000,hamilton,1984,1.0,0,0.29066457974540716,,144348
AL0470100,huntsville,1984,0.9166666666666666,0,0.29664639143169313,,147053
SC0420000,spartanburg,1984,1.0,0,0.3345534066886553,,143018
IL1010400,rockford,1984,0.9,0,0.1892537368195623,,139043
GA0601300,fulton police department,1984,0.9,0,0.05436170860640735,,108250
TX0680200,odessa,1984,1.0,0,0.38592174439468846,,107225
CA0560400,oxnard,1984,0.3076923076923077,0,0.09501678865483522,,120326
RI0040900,providence,1984,0.8235294117647058,0,0.40318209485789025,,157057
OH0570200,dayton,1984,0.9655172413793104,0,-0.24472152162812394,,187845
CA0300100,anaheim,1984,0.7857142857142857,0,0.6048169241515668,,235610
WA0270000,pierce,1984,0.7391304347826086,0,-0.9628323480064721,,297574
IL0720700,peoria,1984,1.0,0,0.3203828741394429,,122888
VA1220000,richmond,1984,0.5263157894736842,0,-0.7227654025798713,,224481
KY0560200,louisville,1984,0.825,0,-0.8121632369181386,,296347
IA0820200,davenport,1984,1.0,0,-1.5260965416341645,,103678
CA0301900,santa ana,1984,0.3076923076923077,0,-0.5527606962272232,,225988
OR0340000,washington,1984,1.0,0,-2.4562473445316777,,148678
OR0030000,clackamas,1984,1.0,0,-0.6960630150420414,,154612
CA0431600,sunnyvale,1984,0.5,0,0.5221245722844797,,111434
KS1050200,kansas city,1984,0.44,0,1.037349537868034,,163802
WA0310000,snohomish,1984,1.0,0,1.6700710387219277,,205121
KY0340200,lexington,1984,1.0,0,1.9834214692964856,,209660
AKASP0000,state police,1984,0.7857142857142857,0,-0.5399923706195208,,148610
ID0010100,boise,1984,0.5,0,-0.11338638592283351,,107382
OR0200200,eugene,1984,0.5,0,-1.0001802115363632,,103734
AL0010000,jefferson,1984,0.7,0,0.8921962323029635,,175251
IL0220000,du page,1984,1.0,0,-0.2618109657985768,,124841
CA0301000,huntington beach,1984,0.5,0,3.270190122800651,,183432
CA0430000,santa clara county,1984,0.2727272727272727,0,0.1592936369627807,,119301
CA0420000,santa barbara,1984,1.0,0,0.37922743970456146,,154519
IL0160000,cook,1984,0.6666666666666666,0,0.16273042857622458,,137826
OR0260000,multnomah,1984,0.4166666666666667,0,5.33218398613576,,158134
TN0470100,knoxville,1984,0.8,0,0.37040743102332996,,177716
CA0440000,santa cruz,1984,0.8333333333333334,0,0.323449944261947,,117058
MD0130000,harford,1984,1.0,0,0.37913212370201665,,122827
CA0300900,garden grove,1984,0.75,0,0.3878695637686087,,131440
IA0770300,des moines,1984,0.6,0,0.6138238361762508,,191282
AL0020100,mobile,1984,0.7837837837837838,0,-0.038352575894195134,,206882
LA0170200,baton rouge,1984,0.8484848484848485,0,-1.902425957037656,,245085
TX0571100,garland,1984,0.625,0,0.271908030884703,,155896
KS0870300,wichita,1984,0.9166666666666666,0,1.0906331819577384,,291555
LA0170000,east baton rouge,1984,0.8571428571428571,0,0.3623723104578393,,123859
CA0390000,san joaquin,1984,0.1111111111111111,0,0.4678950501993936,,122738
TN0470000,knox,1984,1.0,0,-0.010963920476596705,,154336
PA0250200,erie,1984,1.0,0,0.058264953024013286,,118647
AL0020000,mobile,1984,0.8333333333333334,0,-0.4174206571349855,,101909
CA0490000,sonoma,1984,0.8,0,0.22389711029478837,,142981
AK0010100,anchorage,1984,0.875,0,3.0371777230229604,,223316
IA0570100,cedar rapids,1984,0.6,0,0.17291744334443726,,108959
WA0270300,tacoma,1984,1.0,0,-2.5639418615216685,,163827
CA0300800,fullerton,1984,0.8333333333333334,0,-0.05541441231249426,,108752
LA0090100,shreveport,1984,0.9333333333333332,0,-1.181053447601967,,215180
OH0770100,akron,1984,0.95,0,-0.4170164751735806,,230856
CA0390500,stockton,1984,0.5172413793103449,0,-0.1353238025642181,,168348
TX0150000,bexar,1984,0.1,0,3.533506828132258,,158506
KS0890100,topeka,1984,1.0,0,0.43603745742233263,,121449
PA015SP00,chester state police,1984,1.0,0,0.2914335230448596,,111689
WA0320000,spokane,1984,0.5,0,3.2725998175887936,,168350
AL0010200,birmingham,1984,0.7666666666666667,0,-0.8386071357457505,,286418
NY0590700,yonkers,1984,0.625,0,0.8223273024810086,,194541
TN0330100,chattanooga,1984,0.9090909090909092,0,-0.4821078838794854,,170334
IN0020100,fort wayne,1984,1.0,0,0.4167761162020214,,167955
WV0200000,kanawha,1984,1.0,0,3.26154252595747,,111305
GA0250300,savannah,1984,0.631578947368421,0,-1.699736733881574,,150735
MD0140100,howard,1984,0.6666666666666666,0,0.34183974709203496,,129114
NY0330100,syracuse,1984,0.8571428571428571,0,0.7422018186476425,,168087
TX1230100,beaumont,1984,0.6111111111111112,0,0.38080061138597465,,129213
CA0197200,torrance,1984,0.8333333333333334,0,0.13831584993753726,,135470
IN0450500,gary,1984,0.5308641975308642,0,-0.9751780045160763,,147821
SC0230000,greenville,1984,0.9166666666666666,0,1.8313882652916849,,208728
AZ0070000,maricopa,1984,0.3333333333333333,0,1.490483176618055,,202552
CA0360700,ontario,1984,0.4,0,-0.9808819284637598,,100697
SC0320000,lexington,1984,0.8571428571428571,0,-0.5065821330700393,,106466
MI2539800,flint,1984,0.8478260869565217,0,-2.614703825826342,,153333
SC0400000,richland,1984,0.9333333333333332,0,0.8014760127706841,,173361
CA0190200,arcadia,1984,1.0,0,-0.9893732992015356,Fresno,47957
CA0010300,berkeley,1985,0.3636363636363636,0,-1.7036351994802934,,106768
TX0571100,garland,1985,0.8571428571428571,0,0.5907976463500968,,164029
NY0330100,syracuse,1985,0.6923076923076923,0,1.262748933874989,,164659
VA0750300,prince william police de,1985,0.8,0,0.6768435533677681,,162077
CT0013500,stamford,1985,0.4,0,-1.7075326534018025,,102557
IL0720700,peoria,1985,0.75,0,0.2291517791471033,,117362
LA0170200,baton rouge,1985,0.7692307692307693,0,-1.2402235198934886,,245830
NY0010100,albany,1985,1.0,0,-0.8752941153439902,,100268
GA0110100,macon,1985,0.9411764705882352,0,0.39451967359235396,,123083
NC0920000,wake,1985,0.8421052631578947,0,0.12675345748623926,,116807
OH0760000,stark,1985,0.0,0,0.3515056325438278,,122530
FL0410000,manatee,1985,1.0,0,0.22387906769175986,,119668
CA0500000,stanislaus,1985,0.5,0,-0.4684298989104277,,101265
CA0300100,anaheim,1985,0.75,0,0.36631533052945137,,240283
AL0020100,mobile,1985,0.6153846153846154,0,-0.2975908367928223,,206505
CA0192500,glendale,1985,1.0,0,-0.934506339842518,,151713
VA1110000,hampton,1985,1.0,0,0.3596650292943753,,127585
MA0071800,springfield,1985,0.6666666666666666,0,0.014496682387665036,,151090
MI8118100,washtenaw,1985,0.0,0,1.8856126607500032,,102071
NC0920100,raleigh,1985,1.0,0,2.0301165289264276,,171814
FL0520000,pinellas,1985,0.8461538461538461,0,0.23695832218108143,,243806
MO0390300,springfield,1985,0.8333333333333334,0,0.15729730063766317,,137516
PA0250200,erie,1985,0.8,0,0.05588561534861092,,116990
TX1700000,montgomery,1985,0.4615384615384615,0,0.25984949014439973,,135987
MI6316300,oakland,1985,0.75,0,8.917442254070203,,189519
NC0260000,cumberland,1985,0.5333333333333333,0,0.6726842067003708,,177704
FL0060500,hollywood,1985,0.8,0,0.3766976354781339,,124451
LA0170000,east baton rouge,1985,0.8333333333333334,0,0.3383489616179868,,125081
WV0200000,kanawha,1985,1.0,0,-1.3833648617998093,,107351
CA0390000,san joaquin,1985,0.1739130434782608,0,0.36943979600403415,,135308
NM0010000,bernalillo county,1985,0.6363636363636364,0,-0.7363835106219137,,100651
KS0870300,wichita,1985,0.5555555555555556,0,-0.6209475091264931,,284915
TN0470000,knox,1985,0.0,0,1.081407088963449,,156921
UT0180000,salt lake,1985,0.5555555555555556,0,-0.6988597082845192,,283354
MO0480600,independence,1985,1.0,0,-0.6392888934949289,,112593
FL0521400,saint petersburg,1985,0.6538461538461539,0,-2.282053695208956,,249879
CA0190200,arcadia,1985,0.6666666666666666,0,-0.8671645689280918,Fresno,49347
TN0330100,chattanooga,1985,0.7777777777777778,0,-0.4319673165515227,,165979
AL0030100,montgomery,1985,0.9545454545454546,0,-0.05870113249295523,,186391
NV0160100,reno,1985,0.9,0,-0.3772364771609588,,108537
AZ0070000,maricopa,1985,0.782608695652174,0,-1.0599197724688652,,231203
CA0193300,inglewood,1985,0.4444444444444444,0,-3.210414470917034,,101872
FL0530000,polk,1985,0.8928571428571429,0,-0.7769141890297709,,216293
CA0300000,orange,1985,0.2857142857142857,0,-1.2024697143514154,,289269
IL0840200,springfield,1985,1.0,0,-1.146164370553219,,101786
VA1160000,newport news,1985,0.8571428571428571,0,0.6655070809399297,,156545
CA0540000,tulare,1985,0.5714285714285714,0,0.32394016693573147,,138163
CO0030000,arapahoe,1985,0.25,0,0.26928153087634554,,115872
WA0060000,clark,1985,1.0,0,0.20021707028246105,,148784
GA1060100,columbus,1985,0.76,0,1.7955774639728816,,178978
CA0070400,concord,1985,0.6666666666666666,0,0.44138401238708047,,106822
UT0180300,salt lake city,1985,0.7142857142857143,0,0.45636859594289036,,164216
OH0570000,montgomery,1985,1.0,0,0.17379913157679516,,117449
CT0009300,new haven,1985,0.7857142857142857,0,0.3560246066060205,,124968
NC0410200,greensboro,1985,0.7857142857142857,0,3.953543039584983,,161650
FL0640000,volusia,1985,1.0,0,0.3405856402266956,,125353
WA0320400,spokane,1985,0.5,0,2.3142713070297187,,175732
SC0400000,richland,1985,0.95,0,0.4031803814129171,,177333
FL0370300,tallahassee,1985,0.8,0,0.20686557648993914,,116252
IL0490000,lake,1985,0.2,0,-0.4980676577453499,,105460
TX1780200,corpus christi,1985,0.8620689655172413,0,-1.8553601712841348,,264221
CA0331300,riverside,1985,0.6,0,0.8537271451414513,,187526
AZ0072500,scottsdale,1985,0.875,0,-1.631012509257386,,103868
IL0990000,will,1985,0.5,0,0.12540385046667368,,115128
TX1080000,hidalgo,1985,0.5454545454545454,0,-0.3131144828284388,,106335
NM0010100,albuquerque,1985,0.9302325581395348,0,-0.8543907766006403,Albuquerque,357051
CA0500200,modesto,1985,1.0,0,0.3490843317491586,,125776
PA0390100,allentown,1985,0.75,0,-1.7338318172552016,,103483
CA0070000,contra costa,1985,0.6923076923076923,0,0.41839051019832985,,152185
IN0820100,evansville,1985,1.0,0,0.2987191628727231,,130342
WA0270300,tacoma,1985,1.0,0,13.061757186928851,,161625
NY0590700,yonkers,1985,0.6086956521739131,0,-1.0643170701135236,,191746
CT0015100,waterbury,1985,1.0,0,-1.3658178529931009,,103507
VA0990000,alexandria,1985,0.8571428571428571,0,-0.0993105779535714,,108346
CA0301500,orange,1985,0.6,0,-0.008414315562276287,,101277
VA1220000,richmond,1985,0.6236559139784946,0,-0.6101478377848761,,221857
AKASP0000,state police,1985,0.8,0,-1.3573470997724923,,162622
VA1030000,chesapeake,1985,0.7692307692307693,0,0.3578628524973327,,127585
CA0301900,santa ana,1985,0.6363636363636364,0,-1.8227492985271831,,231937
CA0150000,kern,1985,0.5,0,-1.8860094663059848,,257554
ID0010100,boise,1985,1.0,0,0.7569466356749968,,107638
OR0200000,lane,1985,1.0,0,-1.2068490154813172,,100780
KY0340200,lexington,1985,1.0,0,1.0291426920800897,,210364
SC0320000,lexington,1985,1.0,0,0.21837336280369346,,111030
FL0500000,palm beach,1985,0.8333333333333334,0,-1.0155635701133894,,287850
WA0310000,snohomish,1985,1.0,0,7.0514193309634585,,214837
CA0431600,sunnyvale,1985,0.8,0,0.15562898395720579,,113805
NJ0160800,paterson,1985,0.7241379310344828,0,-0.3067312618186156,,139688
OR0030000,clackamas,1985,0.75,0,25.235337827416142,,160218
TX2210100,abilene,1985,1.0,0,0.1570459135083386,,111317
OR0340000,washington,1985,0.4444444444444444,0,-0.26487263606253303,,154380
CA0150200,bakersfield,1985,0.7647058823529411,0,0.3689314283001246,,133983
OR0200200,eugene,1985,1.0,0,-1.2101875257735724,,102077
NJ0090600,jersey city,1985,0.40625,0,-1.8628414592950924,,224401
OR0260000,multnomah,1985,1.0,0,-0.01169369692378354,,155964
CO0210100,colorado springs,1985,0.8461538461538461,0,-0.44988635952064293,,251886
IL0160000,cook,1985,0.4,0,0.25702654186492657,,145928
CA0010000,alameda,1985,1.0,0,0.28080894079222535,,127637
MI8253800,livonia,1985,0.0,0,-0.33560344128079117,,100511
IL0220000,du page,1985,0.0,0,0.1727638884254373,,140768
WA0320000,spokane,1985,0.8,0,-0.7514001378122604,,168768
CA0420000,santa barbara,1985,0.7142857142857143,0,18.747050781266328,,160906
FL0050000,brevard,1985,0.8888888888888888,0,0.3173229763814937,,145133
FL0480400,orlando,1985,0.8,0,0.7970086102327468,,142025
FL0060000,broward,1985,0.9393939393939394,0,-0.6393649751764635,,159725
CA0430000,santa clara county,1985,1.0,0,0.3634228842362951,,111443
FL0170000,escambia,1985,0.7857142857142857,0,1.437253680386216,,198606
CA0301000,huntington beach,1985,0.5,0,8.449648650293604,,184532
MI2539800,flint,1985,0.8125,0,-1.9050871379184815,,149227
AL0010000,jefferson,1985,0.631578947368421,0,0.11899267794975171,,174910
NY0330000,onondaga,1985,1.0,0,0.17403790988277631,,123234
CA0197200,torrance,1985,0.75,0,-0.3273706949665287,,136728
IA0820200,davenport,1985,1.0,0,0.857340710086381,,101220
CA0390500,stockton,1985,0.6666666666666666,0,0.21109022045050208,,176633
LA0090100,shreveport,1985,0.75,0,-0.605670232059692,,220888
GA0250300,savannah,1985,0.6666666666666666,0,-1.668688929620571,,148460
CA0300800,fullerton,1985,0.8,0,-0.18741631376723086,,109999
KS0890100,topeka,1985,1.0,0,0.03397907212750821,,119540
CA0195500,pomona,1985,0.2916666666666667,0,0.034616072823686145,,110079
DE0020300,new castle police depart,1985,0.8571428571428571,0,-0.9975405911075422,,297240
OH0770100,akron,1985,0.8235294117647058,0,1.6878436633863956,,226704
CA0100000,fresno,1985,0.6666666666666666,0,0.05156517316983909,,191512
IA0570100,cedar rapids,1985,1.0,0,0.15068658406632912,,107702
AK0010100,anchorage,1985,0.7142857142857143,0,0.7958244576080029,,229579
TX1880100,amarillo,1985,0.7058823529411765,0,0.21756403439336086,,166747
FL0420000,marion,1985,0.6666666666666666,0,0.3432400379405448,,112721
CA0490000,sonoma,1985,0.5,0,-0.23571464193013214,,147551
NC0410000,guilford,1985,0.8,0,-1.0934359872166215,,100199
AL0020000,mobile,1985,0.6666666666666666,0,-0.45765410754235275,,103995
MI8121800,ann arbor,1985,0.5,0,0.9694419263661934,,107832
VA0210100,chesterfield police dept,1985,0.0,0,-1.6420722353766668,,161912
TX0150000,bexar,1985,1.0,0,0.3881618770181708,,172393
VA1200000,portsmouth,1985,0.8333333333333334,0,0.18865270813151608,,109359
CA0100500,fresno,1985,0.6956521739130435,0,-0.5370171504418764,,275125
KY0560200,louisville,1985,0.8,0,-1.3944725192435692,,290069
AZ0100000,pima,1985,0.8888888888888888,0,0.2900162975355755,,228501
CA0440000,santa cruz,1985,0.875,0,0.4713655919104807,,122571
IN0450500,gary,1985,0.7868852459016393,0,-0.8033618386354007,,143106
TX2400100,laredo,1985,0.9333333333333332,0,0.3271378355665861,,111268
TX1230100,beaumont,1985,0.5454545454545454,0,0.354846158021019,,126298
CA0300900,garden grove,1985,0.4615384615384615,0,0.31202057713303605,,133012
FL0510000,pasco,1985,1.0,0,1.4668012745868897,,203800
MN0620900,saint paul,1985,0.6842105263157895,0,-0.8122579262686596,,267896
KS1050200,kansas city,1985,0.782608695652174,0,-0.8818326159500952,,161271
NJ0200400,elizabeth,1985,0.8181818181818182,0,0.24458210976629077,,108129
AL0010200,birmingham,1985,0.8762886597938144,0,-0.7502203013044043,,281973
IA0770300,des moines,1985,0.75,0,1.1101925470212102,,189133
TX2200100,arlington,1985,0.7,0,0.5981615201515625,,218931
FL0060300,fort lauderdale,1985,0.6744186046511628,0,-2.2279906524241695,,155204
PA015SP00,chester state police,1985,1.0,0,0.09290253713410998,,119628
TX2430500,wichita falls,1985,0.8181818181818182,0,-0.13547400888881617,,101258
PA065SP00,westmoreland state polic,1985,0.8333333333333334,0,0.10375686788076056,,110378
OH0570200,dayton,1985,0.7666666666666667,0,-0.32861589984743844,,181021
CT0001500,bridgeport,1985,1.0,0,-0.5745272147420349,,143032
