city,ori,year,homicides,rtcc_year,is_treatment,total_sworn,total_civilians,le_rate_per_1k,est_population,officers_per_10k_pe,post_rtcc,years_since_rtcc,rtcc_active,lemas_ft_sworn_2020,lemas_budget_2020,pop_served_2020,has_bwc,lemas_officers_per_10k,budget_per_capita,tech_score,data_driven_score,bwc_coverage,has_cad,has_rms,has_gis,has_lpr,has_gunshot_detection,has_facerec,has_infrared,has_trace,has_ballistics,has_early_intervention,has_predictive_policing,has_intel_analysis,has_social_network_analysis,has_targeted_policing,has_data_driven_patrol,has_hotspot_analysis,has_data_budget,year_centered,year_sq,covid_year,post_covid,decade,ferguson_era,yr_2007,yr_2008,yr_2009,yr_2010,yr_2011,yr_2012,yr_2013,yr_2014,yr_2015,yr_2016,yr_2017,yr_2018,yr_2019,yr_2020,yr_2021,yr_2022,yr_2023,yr_2024,yr_2025,state,region,homicides_per_sworn,log_homicides,log_population
Philadelphia,PAPEP0000,2008,331.0,2012,1,6764.0,859.0,5.29,1441020.7939508506,46.938947920766104,0,-4,0,6356.0,753874810.0,1578487.0,1,40.26640700873685,477.5932966188509,9,7,0.3596601636249213,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-4,64.0,0,0,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,Northeast,0.0489355410999408,5.805134968916488,14.180862999052474
Philadelphia,PAPEP0000,2009,302.0,2012,1,6722.0,854.0,4.9,1546122.4489795915,43.47650475184794,0,-3,0,6356.0,753874810.0,1578487.0,1,40.26640700873685,477.5932966188509,9,7,0.3596601636249213,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-3,49.0,0,0,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,Northeast,0.0449271050282654,5.713732805509369,14.251261355510564
Philadelphia,PAPEP0000,2010,307.0,2012,1,6734.0,798.0,4.94,1524696.3562753033,44.16617100371749,0,-2,0,6356.0,753874810.0,1578487.0,1,40.26640700873685,477.5932966188509,9,7,0.3596601636249213,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-2,36.0,0,0,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,Northeast,0.0455895455895455,5.730099782973574,14.237306493427427
Philadelphia,PAPEP0000,2011,324.0,2012,1,6625.0,802.0,4.85,1531340.2061855672,43.26275750639557,0,-1,0,6356.0,753874810.0,1578487.0,1,40.26640700873685,477.5932966188509,9,7,0.3596601636249213,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,25.0,0,0,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,Northeast,0.0489056603773584,5.783825182329737,14.241654514724583
Philadelphia,PAPEP0000,2012,331.0,2012,1,6526.0,834.0,4.78,1539748.9539748952,42.38353260869566,1,0,1,6356.0,753874810.0,1578487.0,1,40.26640700873685,477.5932966188509,9,7,0.3596601636249213,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,16.0,0,0,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PA,Northeast,0.0507201961385228,5.805134968916488,14.247130593658005
Philadelphia,PAPEP0000,2013,247.0,2012,1,6508.0,817.0,4.72,1551906.7796610172,41.935508532423206,1,1,1,6356.0,753874810.0,1578487.0,1,40.26640700873685,477.5932966188509,9,7,0.3596601636249213,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,9.0,0,0,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PA,Northeast,0.0379532882606023,5.5134287461649825,14.254995557638336
Philadelphia,PAPEP0000,2014,253.0,2012,1,6410.0,825.0,4.64,1559267.2413793104,41.10905321354526,1,2,1,6356.0,753874810.0,1578487.0,1,40.26640700873685,477.5932966188509,9,7,0.3596601636249213,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,4.0,0,0,2010,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PA,Northeast,0.0394695787831513,5.537334267018537,14.259727193136236
Philadelphia,PAPEP0000,2015,280.0,2012,1,6413.0,816.0,4.61,1568112.798264642,40.896292709918384,1,3,1,6356.0,753874810.0,1578487.0,1,40.26640700873685,477.5932966188509,9,7,0.3596601636249213,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,3,1.0,0,0,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PA,Northeast,0.0436613129580539,5.638354669333745,14.2653840526829
Philadelphia,PAPEP0000,2016,274.0,2012,1,6313.0,1682.0,5.09,1570726.915520629,40.19158223889931,1,4,1,6356.0,753874810.0,1578487.0,1,40.26640700873685,477.5932966188509,9,7,0.3596601636249213,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,4,0.0,0,0,2010,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PA,Northeast,0.0434025027720576,5.616771097666572,14.267049710335463
Philadelphia,PAPEP0000,2017,316.0,2012,1,6558.0,789.0,4.66,1576609.4420600857,41.59559003674969,1,5,1,6356.0,753874810.0,1578487.0,1,40.26640700873685,477.5932966188509,9,7,0.3596601636249213,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,5,1.0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PA,Northeast,0.0481854223848734,5.75890177387728,14.27078781073715
Philadelphia,PAPEP0000,2018,351.0,2012,1,6577.0,789.0,4.64,1587500.0,41.42992125984252,1,6,1,6356.0,753874810.0,1578487.0,1,40.26640700873685,477.5932966188509,9,7,0.3596601636249213,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,6,4.0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PA,Northeast,0.0533677968678728,5.863631175598097,14.277671639670045
Philadelphia,PAPEP0000,2019,330.0,2012,1,6584.0,828.0,4.66,1590557.939914163,41.39427954668106,1,7,1,6356.0,753874810.0,1578487.0,1,40.26640700873685,477.5932966188509,9,7,0.3596601636249213,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,7,9.0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PA,Northeast,0.0501215066828675,5.802118375377063,14.279596046959837
Philadelphia,PAPEP0000,2020,489.0,2012,1,6359.0,781.0,4.5,1586666.6666666667,40.07773109243698,1,8,1,6356.0,753874810.0,1578487.0,1,40.26640700873685,477.5932966188509,9,7,0.3596601636249213,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,8,16.0,1,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PA,Northeast,0.076898883472244,6.194405391104672,14.277146567791394
Philadelphia,PAPEP0000,2021,573.0,2012,1,,,,,,1,9,1,6356.0,753874810.0,1578487.0,1,40.26640700873685,477.5932966188509,9,7,0.3596601636249213,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,9,25.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PA,Northeast,,6.352629396319567,
Philadelphia,PAPEP0000,2022,520.0,2012,1,5800.0,1384.0,4.62,1554978.3549783549,37.29955456570156,1,10,1,6356.0,753874810.0,1578487.0,1,40.26640700873685,477.5932966188509,9,7,0.3596601636249213,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,10,36.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PA,Northeast,0.0896551724137931,6.255750041753367,14.256972826966086
Philadelphia,PAPEP0000,2023,411.0,2012,1,5444.0,822.0,4.04,1550990.0990099008,35.1001595914459,1,11,1,6356.0,753874810.0,1578487.0,1,40.26640700873685,477.5932966188509,9,7,0.3596601636249213,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,11,49.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PA,Northeast,0.0754959588537839,6.021023349349527,14.254404703270447
Philadelphia,PAPEP0000,2024,268.0,2012,1,5151.0,817.0,3.85,1550129.87012987,33.22947386058981,1,12,1,6356.0,753874810.0,1578487.0,1,40.26640700873685,477.5932966188509,9,7,0.3596601636249213,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,12,64.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PA,Northeast,0.0520287322849932,5.594711379601839,14.25384991767307
Philadelphia,PAPEP0000,2025,222.0,2012,1,,,,,,1,13,1,6356.0,753874810.0,1578487.0,1,40.26640700873685,477.5932966188509,9,7,0.3596601636249213,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,13,81.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PA,Northeast,,5.407171771460119,
Houston,TXHPD0000,2007,352.0,2008,1,4892.0,1446.0,2.92,2170547.9452054794,22.538087724834337,0,-1,0,5250.0,965146748.0,2316120.0,1,22.667219315061395,416.70843825017704,9,6,0.5428571428571428,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,-1,81.0,0,0,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TX,South,0.0719542109566639,5.8664680569332965,14.590490663665864
Houston,TXHPD0000,2008,294.0,2008,1,5048.0,1702.0,3.01,2242524.9169435217,22.51034074074074,1,0,1,5250.0,965146748.0,2316120.0,1,22.667219315061395,416.70843825017704,9,6,0.5428571428571428,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,64.0,0,0,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TX,South,0.0582408874801901,5.68697535633982,14.623113430013754
Houston,TXHPD0000,2009,287.0,2008,1,5371.0,1768.0,3.14,2273566.878980892,23.623672783302982,1,1,1,5250.0,965146748.0,2316120.0,1,22.667219315061395,416.70843825017704,9,6,0.5428571428571428,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,49.0,0,0,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TX,South,0.0534351145038167,5.662960480135946,14.636860908401852
Houston,TXHPD0000,2010,271.0,2008,1,5351.0,1703.0,3.36,2099404.761904762,25.488176920895945,1,2,1,5250.0,965146748.0,2316120.0,1,22.667219315061395,416.70843825017704,9,6,0.5428571428571428,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,2,36.0,0,0,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TX,South,0.0506447393010652,5.605802066295998,14.557164892128398
Houston,TXHPD0000,2011,198.0,2008,1,5294.0,1237.0,3.05,2141311.475409836,24.723166436992805,1,3,1,5250.0,965146748.0,2316120.0,1,22.667219315061395,416.70843825017704,9,6,0.5428571428571428,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,3,25.0,0,0,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TX,South,0.0374008311295806,5.293304824724492,14.576929505268886
Houston,TXHPD0000,2012,217.0,2008,1,5318.0,1345.0,3.06,2177450.9803921566,24.42305267897344,1,4,1,5250.0,965146748.0,2316120.0,1,22.667219315061395,416.70843825017704,9,6,0.5428571428571428,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,4,16.0,0,0,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TX,South,0.0408048138397893,5.384495062789089,14.593665934832869
Houston,TXHPD0000,2013,216.0,2008,1,,,,,,1,5,1,5250.0,965146748.0,2316120.0,1,22.667219315061395,416.70843825017704,9,6,0.5428571428571428,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,5,9.0,0,0,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TX,South,,5.37989735354046,
Houston,TXHPD0000,2014,242.0,2008,1,5252.0,1352.0,2.97,2223569.0235690237,23.61968503937008,1,6,1,5250.0,965146748.0,2316120.0,1,22.667219315061395,416.70843825017704,9,6,0.5428571428571428,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,6,4.0,0,0,2010,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TX,South,0.046077684691546,5.493061443340548,14.614624580934883
Houston,TXHPD0000,2015,303.0,2008,1,5178.0,1399.0,2.89,2275778.5467128027,22.75265318534286,1,7,1,5250.0,965146748.0,2316120.0,1,22.667219315061395,416.70843825017704,9,6,0.5428571428571428,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,7,1.0,0,0,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TX,South,0.0585168018539976,5.717027701406222,14.637833209569116
Houston,TXHPD0000,2016,303.0,2008,1,5182.0,1450.0,2.84,2335211.267605634,22.190711700844393,1,8,1,5250.0,965146748.0,2316120.0,1,22.667219315061395,416.70843825017704,9,6,0.5428571428571428,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,8,0.0,0,0,2010,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TX,South,0.0584716325742956,5.717027701406222,14.663613351850842
Houston,TXHPD0000,2017,261.0,2008,1,5221.0,1113.0,2.71,2337269.372693727,22.33803283864857,1,9,1,5250.0,965146748.0,2316120.0,1,22.667219315061395,416.70843825017704,9,6,0.5428571428571428,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,9,1.0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TX,South,0.0499904232905573,5.568344503761097,14.66449429903872
Houston,TXHPD0000,2018,281.0,2008,1,5229.0,1029.0,2.67,2343820.224719101,22.309731543624164,1,10,1,5250.0,965146748.0,2316120.0,1,22.667219315061395,416.70843825017704,9,6,0.5428571428571428,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,10,4.0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TX,South,0.053738764582138,5.641907070938114,14.667293157452598
Houston,TXHPD0000,2019,281.0,2008,1,5264.0,1073.0,2.69,2355762.0817843867,22.345210667508287,1,11,1,5250.0,965146748.0,2316120.0,1,22.667219315061395,416.70843825017704,9,6,0.5428571428571428,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,11,9.0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TX,South,0.0533814589665653,5.641907070938114,14.6723752591829
Houston,TXHPD0000,2020,415.0,2008,1,5212.0,1011.0,2.65,2348301.886792453,22.194761369114573,1,12,1,5250.0,965146748.0,2316120.0,1,22.667219315061395,416.70843825017704,9,6,0.5428571428571428,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,12,16.0,1,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TX,South,0.0796239447429009,6.030685260261263,14.66920344939276
Houston,TXHPD0000,2021,475.0,2008,1,5250.0,999.0,2.67,2340449.438202247,22.431589054248683,1,13,1,5250.0,965146748.0,2316120.0,1,22.667219315061395,416.70843825017704,9,6,0.5428571428571428,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,13,25.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TX,South,0.0904761904761904,6.16541785423142,14.665853963767333
Houston,TXHPD0000,2022,437.0,2008,1,5223.0,1062.0,2.76,2277173.9130434785,22.936324582338894,1,14,1,5250.0,965146748.0,2316120.0,1,22.667219315061395,416.70843825017704,9,6,0.5428571428571428,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,14,36.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TX,South,0.0836683898142829,6.082218910376446,14.63844615941814
Houston,TXHPD0000,2023,353.0,2008,1,5174.0,1006.0,2.68,2305970.149253731,22.43741100323625,1,15,1,5250.0,965146748.0,2316120.0,1,22.667219315061395,416.70843825017704,9,6,0.5428571428571428,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,15,49.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TX,South,0.0682257441051411,5.869296913133774,14.651012468567972
Houston,TXHPD0000,2024,331.0,2008,1,5276.0,1061.0,2.73,2321245.4212454213,22.729177844405868,1,16,1,5250.0,965146748.0,2316120.0,1,22.667219315061395,416.70843825017704,9,6,0.5428571428571428,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,16,64.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TX,South,0.0627369219105382,5.805134968916488,14.657614849911912
Houston,TXHPD0000,2025,272.0,2008,1,,,,,,1,17,1,5250.0,965146748.0,2316120.0,1,22.667219315061395,416.70843825017704,9,6,0.5428571428571428,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,17,81.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TX,South,,5.60947179518496,
Dallas,TXDPD0000,2007,200.0,2019,1,3212.0,604.0,3.08,1238961.038961039,25.924947589098533,0,-12,0,3137.0,509140287.0,1343266.0,1,23.353527893953988,379.03161920274914,7,6,0.7969397513547976,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,-12,81.0,0,0,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TX,South,0.062266500622665,5.303304908059076,14.029784521692388
Dallas,TXDPD0000,2008,170.0,2019,1,3393.0,803.0,3.29,1275379.9392097264,26.60383698760725,0,-11,0,3137.0,509140287.0,1343266.0,1,23.353527893953988,379.03161920274914,7,6,0.7969397513547976,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,-11,64.0,0,0,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TX,South,0.0501031535514294,5.14166355650266,14.058755467800813
Dallas,TXDPD0000,2009,166.0,2019,1,3577.0,564.0,3.21,1290031.152647975,27.728012557353303,0,-10,0,3137.0,509140287.0,1343266.0,1,23.353527893953988,379.03161920274914,7,6,0.7969397513547976,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,-10,49.0,0,0,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TX,South,0.0464076041375454,5.117993812416755,14.070177700560558
Dallas,TXDPD0000,2010,148.0,2019,1,3666.0,575.0,3.54,1198022.5988700564,30.6004244282009,0,-9,0,3137.0,509140287.0,1343266.0,1,23.353527893953988,379.03161920274914,7,6,0.7969397513547976,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,-9,36.0,0,0,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TX,South,0.0403709765411893,5.003946305945459,13.99618375601949
Dallas,TXDPD0000,2011,133.0,2019,1,3511.0,541.0,3.31,1224169.1842900305,28.68067620927937,0,-8,0,3137.0,509140287.0,1343266.0,1,23.353527893953988,379.03161920274914,7,6,0.7969397513547976,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,-8,25.0,0,0,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TX,South,0.0378809455995442,4.897839799950911,14.01777377184196
Dallas,TXDPD0000,2012,154.0,2019,1,,,,,,0,-7,0,3137.0,509140287.0,1343266.0,1,23.353527893953988,379.03161920274914,7,6,0.7969397513547976,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,-7,16.0,0,0,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TX,South,,5.043425116919247,
Dallas,TXDPD0000,2013,144.0,2019,1,3474.0,554.0,3.21,1254828.660436137,27.685054617676265,0,-6,0,3137.0,509140287.0,1343266.0,1,23.353527893953988,379.03161920274914,7,6,0.7969397513547976,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,-6,9.0,0,0,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TX,South,0.0414507772020725,4.976733742420574,14.042510392599898
Dallas,TXDPD0000,2014,116.0,2019,1,3543.0,543.0,3.21,1272897.196261682,27.834140969163,0,-5,0,3137.0,509140287.0,1343266.0,1,23.353527893953988,379.03161920274914,7,6,0.7969397513547976,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,-5,4.0,0,0,2010,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TX,South,0.0327406152977702,4.762173934797756,14.05680690282687
Dallas,TXDPD0000,2015,136.0,2019,1,3484.0,556.0,3.1,1303225.8064516129,26.733663366336636,0,-4,0,3137.0,509140287.0,1343266.0,1,23.353527893953988,379.03161920274914,7,6,0.7969397513547976,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,-4,1.0,0,0,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TX,South,0.0390355912743972,4.919980925828125,14.08035390577267
Dallas,TXDPD0000,2016,171.0,2019,1,3279.0,550.0,2.9,1320344.827586207,24.834421519979102,0,-3,0,3137.0,509140287.0,1343266.0,1,23.353527893953988,379.03161920274914,7,6,0.7969397513547976,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,-3,0.0,0,0,2010,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TX,South,0.0521500457456541,5.147494476813453,14.09340425084462
Dallas,TXDPD0000,2017,163.0,2019,1,3053.0,605.0,2.73,1339926.73992674,22.784827774740293,0,-2,0,3137.0,509140287.0,1343266.0,1,23.353527893953988,379.03161920274914,7,6,0.7969397513547976,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,-2,1.0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TX,South,0.0533901080904028,5.099866427824199,14.10812624504526
Dallas,TXDPD0000,2018,153.0,2019,1,3007.0,574.0,2.63,1361596.958174905,22.08436191008098,0,-1,0,3137.0,509140287.0,1343266.0,1,23.353527893953988,379.03161920274914,7,6,0.7969397513547976,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,-1,4.0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TX,South,0.050881277020286,5.0369526024136295,14.12416953722235
Dallas,TXDPD0000,2019,201.0,2019,1,3075.0,549.0,2.66,1362406.015037594,22.5703642384106,1,0,1,3137.0,509140287.0,1343266.0,1,23.353527893953988,379.03161920274914,7,6,0.7969397513547976,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,9.0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TX,South,0.0653658536585365,5.308267697401205,14.124763557346714
Dallas,TXDPD0000,2020,249.0,2019,1,3137.0,509.0,2.67,1365543.0711610487,22.972545255074053,1,1,1,3137.0,509140287.0,1343266.0,1,23.353527893953988,379.03161920274914,7,6,0.7969397513547976,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,16.0,1,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TX,South,0.0793751992349378,5.521460917862246,14.1270634941177
Dallas,TXDPD0000,2021,211.0,2019,1,3118.0,643.0,2.79,1348028.6738351255,23.13007178941771,1,2,1,3137.0,509140287.0,1343266.0,1,23.353527893953988,379.03161920274914,7,6,0.7969397513547976,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,2,25.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TX,South,0.0676715843489416,5.356586274672012,14.114154583442907
Dallas,TXDPD0000,2022,212.0,2019,1,3060.0,673.0,2.9,1287241.3793103448,23.771765336190732,1,3,1,3137.0,509140287.0,1343266.0,1,23.353527893953988,379.03161920274914,7,6,0.7969397513547976,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,3,36.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TX,South,0.0692810457516339,5.3612921657094255,14.068012797759067
Dallas,TXDPD0000,2023,244.0,2019,1,3047.0,637.0,2.82,1306382.9787234042,23.323941368078177,1,4,1,3137.0,509140287.0,1343266.0,1,23.353527893953988,379.03161920274914,7,6,0.7969397513547976,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,4,49.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TX,South,0.0800787659993436,5.501258210544727,14.082773556879332
Dallas,TXDPD0000,2024,181.0,2019,1,3112.0,674.0,2.86,1323776.2237762238,23.508505018489167,1,5,1,3137.0,509140287.0,1343266.0,1,23.353527893953988,379.03161920274914,7,6,0.7969397513547976,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,5,64.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TX,South,0.0581619537275064,5.204006687076795,14.095999741334044
Dallas,TXDPD0000,2025,139.0,2019,1,,,,,,1,6,1,3137.0,509140287.0,1343266.0,1,23.353527893953988,379.03161920274914,7,6,0.7969397513547976,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,6,81.0,0,1,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TX,South,,4.941642422609304,
Denver,CODPD0000,2007,47.0,2019,1,1561.0,356.0,3.34,573952.0958083833,27.19739175795514,0,-12,0,1547.0,254232367.0,735538.0,1,21.03222403193309,345.6413767881469,9,7,0.9372979961215256,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-12,81.0,0,0,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CO,West,0.0301089045483664,3.871201010907891,13.26030295734334
Denver,CODPD0000,2008,40.0,2019,1,1541.0,250.0,3.02,593046.357615894,25.984477945281967,0,-11,0,1547.0,254232367.0,735538.0,1,21.03222403193309,345.6413767881469,9,7,0.9372979961215256,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-11,64.0,0,0,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CO,West,0.0259571706683971,3.713572066704308,13.293029535863472
Denver,CODPD0000,2009,35.0,2019,1,1510.0,247.0,2.91,603780.0687285223,25.00910643141719,0,-10,0,1547.0,254232367.0,735538.0,1,21.03222403193309,345.6413767881469,9,7,0.9372979961215256,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-10,49.0,0,0,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CO,West,0.0231788079470198,3.58351893845611,13.310966942216677
Denver,CODPD0000,2010,28.0,2019,1,1470.0,235.0,2.84,600352.1126760565,24.48563049853372,0,-9,0,1547.0,254232367.0,735538.0,1,21.03222403193309,345.6413767881469,9,7,0.9372979961215256,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-9,36.0,0,0,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CO,West,0.019047619047619,3.367295829986474,13.305273282214404
