ori9,agency_name,state_name,state_abb,year,population,homicides,cleared,clearance_rate,rtcc_city,rtcc_year_impl,post_rtcc,years_since_rtcc,is_comparison,region,data_level,rtcc_city_name,is_rtcc,pre_trend_slope
IA0770300,des moines,,IA,2024,209245,13,12,0.9230769230769232,,,0,,1,Midwest,city,,False,
IA0770300,des moines,,IA,2023,209658,10,9,0.9,,,0,,1,Midwest,city,,False,
IA0770300,des moines,,IA,2022,210376,7,1,0.1428571428571428,,,0,,1,Midwest,city,,False,
IA0770300,des moines,,IA,2021,213060,5,4,0.8,,,0,,1,Midwest,city,,False,
IA0770300,des moines,,IA,2020,215290,33,22,0.6666666666666666,,,0,,1,Midwest,city,,False,
IA0770300,des moines,,IA,2019,218384,15,12,0.8,,,0,,1,Midwest,city,,False,
IA0770300,des moines,,IA,2018,219387,3,2,0.6666666666666666,,,0,,1,Midwest,city,,False,
IA0770300,des moines,,IA,2017,217277,28,20,0.7142857142857143,,,0,,1,Midwest,city,,False,
IA0770300,des moines,,IA,2016,211501,17,12,0.7058823529411765,,,0,,1,Midwest,city,,False,
IA0770300,des moines,,IA,2015,210403,19,17,0.8947368421052632,,,0,,1,Midwest,city,,False,
IA0770300,des moines,,IA,2014,208250,10,9,0.9,,,0,,1,Midwest,city,,False,
IA0770300,des moines,,IA,2013,207391,11,9,0.8181818181818182,,,0,,1,Midwest,city,,False,
IA0770300,des moines,,IA,2012,207400,9,7,0.7777777777777778,,,0,,1,Midwest,city,,False,
IA0770300,des moines,,IA,2011,204498,8,6,0.75,,,0,,1,Midwest,city,,False,
IA0770300,des moines,,IA,2010,203433,5,3,0.6,,,0,,1,Midwest,city,,False,
IA0820200,davenport,,IA,2022,100437,4,3,0.75,,,0,,1,Midwest,city,,False,
IA0820200,davenport,,IA,2021,102014,16,10,0.625,,,0,,1,Midwest,city,,False,
IA0820200,davenport,,IA,2020,101806,11,7,0.6363636363636364,,,0,,1,Midwest,city,,False,
IA0820200,davenport,,IA,2019,102392,2,0,0.0,,,0,,1,Midwest,city,,False,
IA0820200,davenport,,IA,2018,102706,6,0,0.0,,,0,,1,Midwest,city,,False,
IA0820200,davenport,,IA,2017,103063,11,6,0.5454545454545454,,,0,,1,Midwest,city,,False,
IA0820200,davenport,,IA,2016,103118,7,6,0.8571428571428571,,,0,,1,Midwest,city,,False,
IA0820200,davenport,,IA,2015,103082,7,6,0.8571428571428571,,,0,,1,Midwest,city,,False,
IA0820200,davenport,,IA,2014,102715,3,1,0.3333333333333333,,,0,,1,Midwest,city,,False,
IA0820200,davenport,,IA,2013,101834,2,1,0.5,,,0,,1,Midwest,city,,False,
IA0820200,davenport,,IA,2012,101193,5,4,0.8,,,0,,1,Midwest,city,,False,
IA0820200,davenport,,IA,2011,100207,5,3,0.6,,,0,,1,Midwest,city,,False,
ID0010000,ada,,ID,2024,144346,2,2,1.0,,,0,,1,West,city,,False,
ID0010000,ada,,ID,2023,138487,2,2,1.0,,,0,,1,West,city,,False,
ID0010000,ada,,ID,2022,137877,1,0,0.0,,,0,,1,West,city,,False,
ID0010000,ada,,ID,2021,147581,2,0,0.0,,,0,,1,West,city,,False,
ID0010000,ada,,ID,2020,133676,0,0,,,,0,,1,West,city,,False,
ID0010000,ada,,ID,2019,128136,0,1,,,,0,,1,West,city,,False,
ID0010000,ada,,ID,2018,125623,0,0,,,,0,,1,West,city,,False,
ID0010000,ada,,ID,2017,120131,1,0,0.0,,,0,,1,West,city,,False,
ID0010000,ada,,ID,2016,119096,1,0,0.0,,,0,,1,West,city,,False,
ID0010000,ada,,ID,2015,114391,3,3,1.0,,,0,,1,West,city,,False,
ID0010000,ada,,ID,2014,112129,0,0,,,,0,,1,West,city,,False,
ID0010000,ada,,ID,2013,108703,0,0,,,,0,,1,West,city,,False,
ID0010000,ada,,ID,2012,103425,0,0,,,,0,,1,West,city,,False,
ID0010000,ada,,ID,2011,101746,2,2,1.0,,,0,,1,West,city,,False,
ID0010000,ada,,ID,2010,100630,1,1,1.0,,,0,,1,West,city,,False,
ID0010100,boise,,ID,2024,235223,3,3,1.0,,,0,,1,West,city,,False,
ID0010100,boise,,ID,2023,236949,5,2,0.4,,,0,,1,West,city,,False,
ID0010100,boise,,ID,2022,239074,3,3,1.0,,,0,,1,West,city,,False,
ID0010100,boise,,ID,2021,231902,4,4,1.0,,,0,,1,West,city,,False,
ID0010100,boise,,ID,2020,231223,5,4,0.8,,,0,,1,West,city,,False,
ID0010100,boise,,ID,2019,231314,6,5,0.8333333333333334,,,0,,1,West,city,,False,
ID0010100,boise,,ID,2018,229265,2,3,1.5,,,0,,1,West,city,,False,
ID0010100,boise,,ID,2017,225677,3,2,0.6666666666666666,,,0,,1,West,city,,False,
ID0010100,boise,,ID,2016,220749,6,4,0.6666666666666666,,,0,,1,West,city,,False,
ID0010100,boise,,ID,2015,218844,1,1,1.0,,,0,,1,West,city,,False,
ID0010100,boise,,ID,2014,216260,4,3,0.75,,,0,,1,West,city,,False,
ID0010100,boise,,ID,2013,214330,4,4,1.0,,,0,,1,West,city,,False,
ID0010100,boise,,ID,2012,211569,1,1,1.0,,,0,,1,West,city,,False,
ID0010100,boise,,ID,2011,207945,1,1,1.0,,,0,,1,West,city,,False,
ID0010100,boise,,ID,2010,205671,3,6,2.0,,,0,,1,West,city,,False,
ID0010300,meridian,,ID,2024,140353,1,1,1.0,,,0,,1,West,city,,False,
ID0010300,meridian,,ID,2023,135239,2,2,1.0,,,0,,1,West,city,,False,
ID0010300,meridian,,ID,2022,132522,0,0,,,,0,,1,West,city,,False,
ID0010300,meridian,,ID,2021,126744,1,0,0.0,,,0,,1,West,city,,False,
ID0010300,meridian,,ID,2020,119203,2,1,0.5,,,0,,1,West,city,,False,
ID0010300,meridian,,ID,2019,111196,5,4,0.8,,,0,,1,West,city,,False,
ID0010300,meridian,,ID,2018,103774,2,2,1.0,,,0,,1,West,city,,False,
ID0140200,nampa,,ID,2024,118950,5,5,1.0,,,0,,1,West,city,,False,
ID0140200,nampa,,ID,2023,116116,5,7,1.4,,,0,,1,West,city,,False,
ID0140200,nampa,,ID,2022,111501,6,1,0.1666666666666666,,,0,,1,West,city,,False,
ID0140200,nampa,,ID,2021,105619,3,2,0.6666666666666666,,,0,,1,West,city,,False,
ID0140200,nampa,,ID,2020,101411,4,3,0.75,,,0,,1,West,city,,False,
IL0160000,cook,,IL,2024,196889,1,1,1.0,,2017.0,0,,1,Midwest,county,Chicago,True,
IL0160000,cook,,IL,2023,128742,4,3,0.75,,2017.0,0,,1,Midwest,county,Chicago,True,
IL0160000,cook,,IL,2022,111532,0,0,,,2017.0,0,,1,Midwest,county,Chicago,True,
IL0160000,cook,,IL,2017,108911,8,0,0.0,,2017.0,0,,1,Midwest,county,Chicago,True,
IL0160000,cook,,IL,2014,102762,0,0,,,2017.0,0,,1,Midwest,county,Chicago,True,
IL0160000,cook,,IL,2013,106045,0,0,,,2017.0,0,,1,Midwest,county,Chicago,True,
IL0160000,cook,,IL,2012,108026,1,0,0.0,,2017.0,0,,1,Midwest,county,Chicago,True,
IL0160000,cook,,IL,2011,107885,2,0,0.0,,2017.0,0,,1,Midwest,county,Chicago,True,
IL0160000,cook,,IL,2010,107521,0,0,,,2017.0,0,,1,Midwest,county,Chicago,True,
IL0220000,dupage,,IL,2024,111512,2,1,0.5,,,0,,1,Midwest,city,,False,
IL0220000,dupage,,IL,2021,100165,0,0,,,,0,,1,Midwest,city,,False,
IL0221400,naperville,,IL,2024,150521,1,1,1.0,,,0,,1,Midwest,city,,False,
IL0221400,naperville,,IL,2023,150197,0,0,,,,0,,1,Midwest,city,,False,
IL0221400,naperville,,IL,2022,148929,3,3,1.0,,,0,,1,Midwest,city,,False,
IL0221400,naperville,,IL,2021,148556,1,1,1.0,,,0,,1,Midwest,city,,False,
IL0221400,naperville,,IL,2020,149137,1,0,0.0,,,0,,1,Midwest,city,,False,
IL0221400,naperville,,IL,2019,149061,0,0,,,,0,,1,Midwest,city,,False,
IL0221400,naperville,,IL,2018,148457,1,0,0.0,,,0,,1,Midwest,city,,False,
IL0221400,naperville,,IL,2017,147934,1,0,0.0,,,0,,1,Midwest,city,,False,
IL0221400,naperville,,IL,2016,148070,0,0,,,,0,,1,Midwest,city,,False,
IL0221400,naperville,,IL,2015,147101,0,0,,,,0,,1,Midwest,city,,False,
IL0221400,naperville,,IL,2014,145510,1,0,0.0,,,0,,1,Midwest,city,,False,
IL0221400,naperville,,IL,2013,144221,0,0,,,,0,,1,Midwest,city,,False,
IL0221400,naperville,,IL,2012,142840,3,0,0.0,,,0,,1,Midwest,city,,False,
IL0221400,naperville,,IL,2011,142280,2,0,0.0,,,0,,1,Midwest,city,,False,
IL0221400,naperville,,IL,2010,141853,0,0,,,,0,,1,Midwest,city,,False,
IL0450100,aurora,,IL,2024,170585,3,1,0.3333333333333333,,,0,,1,Midwest,city,,False,
IL0450100,aurora,,IL,2023,170648,5,1,0.2,,,0,,1,Midwest,city,,False,
IL0450100,aurora,,IL,2022,172121,0,0,,,,0,,1,Midwest,city,,False,
IL0450100,aurora,,IL,2021,189595,0,0,,,,0,,1,Midwest,city,,False,
IL0450100,aurora,,IL,2020,191128,11,0,0.0,,,0,,1,Midwest,city,,False,
IL0450100,aurora,,IL,2019,193151,12,0,0.0,,,0,,1,Midwest,city,,False,
IL0450100,aurora,,IL,2018,194789,4,0,0.0,,,0,,1,Midwest,city,,False,
IL0450100,aurora,,IL,2017,195066,6,0,0.0,,,0,,1,Midwest,city,,False,
IL0450100,aurora,,IL,2016,201159,7,0,0.0,,,0,,1,Midwest,city,,False,
IL0450100,aurora,,IL,2015,201034,9,0,0.0,,,0,,1,Midwest,city,,False,
IL0450100,aurora,,IL,2014,200419,8,0,0.0,,,0,,1,Midwest,city,,False,
IL0450100,aurora,,IL,2013,200551,4,0,0.0,,,0,,1,Midwest,city,,False,
IL0450100,aurora,,IL,2012,199765,0,0,,,,0,,1,Midwest,city,,False,
IL0450100,aurora,,IL,2011,198495,2,0,0.0,,,0,,1,Midwest,city,,False,
IL0450100,aurora,,IL,2010,197899,4,0,0.0,,,0,,1,Midwest,city,,False,
IL0450600,elgin,,IL,2024,112879,5,4,0.8,,,0,,1,Midwest,city,,False,
IL0450600,elgin,,IL,2023,112470,8,4,0.5,,,0,,1,Midwest,city,,False,
IL0450600,elgin,,IL,2022,113205,3,1,0.3333333333333333,,,0,,1,Midwest,city,,False,
IL0450600,elgin,,IL,2021,110380,0,0,,,,0,,1,Midwest,city,,False,
IL0450600,elgin,,IL,2020,111127,1,0,0.0,,,0,,1,Midwest,city,,False,
IL0450600,elgin,,IL,2019,112112,1,0,0.0,,,0,,1,Midwest,city,,False,
IL0450600,elgin,,IL,2018,113060,3,0,0.0,,,0,,1,Midwest,city,,False,
IL0450600,elgin,,IL,2017,112767,2,0,0.0,,,0,,1,Midwest,city,,False,
IL0450600,elgin,,IL,2016,112886,2,0,0.0,,,0,,1,Midwest,city,,False,
IL0450600,elgin,,IL,2015,111832,4,0,0.0,,,0,,1,Midwest,city,,False,
IL0450600,elgin,,IL,2014,110595,2,0,0.0,,,0,,1,Midwest,city,,False,
IL0450600,elgin,,IL,2013,110454,3,0,0.0,,,0,,1,Midwest,city,,False,
IL0450600,elgin,,IL,2012,109155,2,0,0.0,,,0,,1,Midwest,city,,False,
IL0450600,elgin,,IL,2011,108514,5,0,0.0,,,0,,1,Midwest,city,,False,
IL0450600,elgin,,IL,2010,108188,4,0,0.0,,,0,,1,Midwest,city,,False,
IL0490000,lake,,IL,2024,146228,3,0,0.0,,,0,,1,Midwest,city,,False,
IL0490000,lake,,IL,2023,136273,0,0,,,,0,,1,Midwest,city,,False,
IL0490000,lake,,IL,2022,133984,0,0,,,,0,,1,Midwest,city,,False,
IL0490000,lake,,IL,2021,135881,0,0,,,,0,,1,Midwest,city,,False,
IL0490000,lake,,IL,2020,126791,2,0,0.0,,,0,,1,Midwest,city,,False,
IL0490000,lake,,IL,2019,127826,1,0,0.0,,,0,,1,Midwest,city,,False,
IL0490000,lake,,IL,2018,128275,2,0,0.0,,,0,,1,Midwest,city,,False,
IL0490000,lake,,IL,2017,131055,1,0,0.0,,,0,,1,Midwest,city,,False,
IL0490000,lake,,IL,2016,131104,0,0,,,,0,,1,Midwest,city,,False,
IL0490000,lake,,IL,2015,129449,3,0,0.0,,,0,,1,Midwest,city,,False,
IL0490000,lake,,IL,2014,129185,0,0,,,,0,,1,Midwest,city,,False,
IL0490000,lake,,IL,2013,129234,1,0,0.0,,,0,,1,Midwest,city,,False,
IL0490000,lake,,IL,2012,129932,2,0,0.0,,,0,,1,Midwest,city,,False,
IL0490000,lake,,IL,2011,126153,1,0,0.0,,,0,,1,Midwest,city,,False,
IL0490000,lake,,IL,2010,125783,2,0,0.0,,,0,,1,Midwest,city,,False,
IL0720700,peoria,,IL,2024,109677,14,3,0.2142857142857142,,,0,,1,Midwest,city,,False,
IL0720700,peoria,,IL,2023,110118,21,7,0.3333333333333333,,,0,,1,Midwest,city,,False,
IL0720700,peoria,,IL,2022,110551,24,10,0.4166666666666667,,,0,,1,Midwest,city,,False,
IL0720700,peoria,,IL,2021,108891,0,0,,,,0,,1,Midwest,city,,False,
IL0720700,peoria,,IL,2020,109924,14,0,0.0,,,0,,1,Midwest,city,,False,
IL0720700,peoria,,IL,2019,110955,25,0,0.0,,,0,,1,Midwest,city,,False,
IL0720700,peoria,,IL,2018,112595,22,0,0.0,,,0,,1,Midwest,city,,False,
IL0720700,peoria,,IL,2017,114157,12,0,0.0,,,0,,1,Midwest,city,,False,
IL0720700,peoria,,IL,2016,115099,10,0,0.0,,,0,,1,Midwest,city,,False,
IL0720700,peoria,,IL,2015,116066,15,0,0.0,,,0,,1,Midwest,city,,False,
IL0720700,peoria,,IL,2014,116923,7,0,0.0,,,0,,1,Midwest,city,,False,
IL0720700,peoria,,IL,2013,115953,16,0,0.0,,,0,,1,Midwest,city,,False,
IL0720700,peoria,,IL,2012,115288,10,0,0.0,,,0,,1,Midwest,city,,False,
IL0720700,peoria,,IL,2011,115353,16,0,0.0,,,0,,1,Midwest,city,,False,
IL0720700,peoria,,IL,2010,115007,23,0,0.0,,,0,,1,Midwest,city,,False,
IL0840200,springfield,,IL,2024,111965,9,5,0.5555555555555556,,,0,,1,Midwest,city,,False,
IL0840200,springfield,,IL,2023,112781,6,2,0.3333333333333333,,,0,,1,Midwest,city,,False,
IL0840200,springfield,,IL,2022,112549,7,7,1.0,,,0,,1,Midwest,city,,False,
IL0840200,springfield,,IL,2021,113331,11,6,0.5454545454545454,,,0,,1,Midwest,city,,False,
IL0840200,springfield,,IL,2020,113912,11,0,0.0,,,0,,1,Midwest,city,,False,
IL0840200,springfield,,IL,2019,114393,9,0,0.0,,,0,,1,Midwest,city,,False,
IL0840200,springfield,,IL,2018,114623,9,0,0.0,,,0,,1,Midwest,city,,False,
IL0840200,springfield,,IL,2017,115568,9,0,0.0,,,0,,1,Midwest,city,,False,
IL0840200,springfield,,IL,2016,116563,6,0,0.0,,,0,,1,Midwest,city,,False,
IL0840200,springfield,,IL,2015,116875,11,0,0.0,,,0,,1,Midwest,city,,False,
IL0840200,springfield,,IL,2014,117134,4,0,0.0,,,0,,1,Midwest,city,,False,
IL0840200,springfield,,IL,2013,117351,4,0,0.0,,,0,,1,Midwest,city,,False,
IL0840200,springfield,,IL,2012,117131,10,0,0.0,,,0,,1,Midwest,city,,False,
IL0840200,springfield,,IL,2011,116600,8,0,0.0,,,0,,1,Midwest,city,,False,
IL0840200,springfield,,IL,2010,116250,7,0,0.0,,,0,,1,Midwest,city,,False,
IL0990000,will,,IL,2024,114176,4,7,1.75,,,0,,1,Midwest,city,,False,
IL0990000,will,,IL,2023,104475,1,2,2.0,,,0,,1,Midwest,city,,False,
IL0990000,will,,IL,2022,103179,5,3,0.6,,,0,,1,Midwest,city,,False,
IL0990000,will,,IL,2021,107918,1,1,1.0,,,0,,1,Midwest,city,,False,
IL0990000,will,,IL,2019,100164,2,0,0.0,,,0,,1,Midwest,city,,False,
IL0990000,will,,IL,2018,100869,5,0,0.0,,,0,,1,Midwest,city,,False,
IL0990000,will,,IL,2017,104606,5,0,0.0,,,0,,1,Midwest,city,,False,
IL0990000,will,,IL,2016,100669,5,0,0.0,,,0,,1,Midwest,city,,False,
IL0990000,will,,IL,2015,102762,1,0,0.0,,,0,,1,Midwest,city,,False,
IL0990000,will,,IL,2014,103899,3,0,0.0,,,0,,1,Midwest,city,,False,
IL0990000,will,,IL,2013,104944,2,0,0.0,,,0,,1,Midwest,city,,False,
IL0990000,will,,IL,2012,105840,6,0,0.0,,,0,,1,Midwest,city,,False,
IL0990000,will,,IL,2011,106060,6,0,0.0,,,0,,1,Midwest,city,,False,
IL0990000,will,,IL,2010,106105,2,0,0.0,,,0,,1,Midwest,city,,False,
IL0990700,joliet,,IL,2024,150569,0,0,,,,0,,1,Midwest,city,,False,
IL0990700,joliet,,IL,2023,149940,5,4,0.8,,,0,,1,Midwest,city,,False,
IL0990700,joliet,,IL,2022,150545,3,2,0.6666666666666666,,,0,,1,Midwest,city,,False,
IL0990700,joliet,,IL,2021,146589,1,1,1.0,,,0,,1,Midwest,city,,False,
IL0990700,joliet,,IL,2020,147324,13,0,0.0,,,0,,1,Midwest,city,,False,
IL0990700,joliet,,IL,2019,148155,18,0,0.0,,,0,,1,Midwest,city,,False,
IL0990700,joliet,,IL,2018,148553,8,0,0.0,,,0,,1,Midwest,city,,False,
IL0990700,joliet,,IL,2017,148342,15,0,0.0,,,0,,1,Midwest,city,,False,
IL0990700,joliet,,IL,2016,147886,10,0,0.0,,,0,,1,Midwest,city,,False,
IL0990700,joliet,,IL,2015,147991,10,0,0.0,,,0,,1,Midwest,city,,False,
IL0990700,joliet,,IL,2014,147838,8,0,0.0,,,0,,1,Midwest,city,,False,
IL0990700,joliet,,IL,2013,148462,10,0,0.0,,,0,,1,Midwest,city,,False,
IL0990700,joliet,,IL,2012,148471,11,0,0.0,,,0,,1,Midwest,city,,False,
IL0990700,joliet,,IL,2011,147877,8,0,0.0,,,0,,1,Midwest,city,,False,
IL0990700,joliet,,IL,2010,147433,11,0,0.0,,,0,,1,Midwest,city,,False,
IL1010400,rockford,,IL,2024,145280,21,22,1.0476190476190477,,,0,,1,Midwest,city,,False,
IL1010400,rockford,,IL,2023,145873,18,13,0.7222222222222222,,,0,,1,Midwest,city,,False,
IL1010400,rockford,,IL,2022,146710,22,9,0.4090909090909091,,,0,,1,Midwest,city,,False,
IL1010400,rockford,,IL,2021,144027,25,11,0.44,,,0,,1,Midwest,city,,False,
IL1010400,rockford,,IL,2020,144795,32,18,0.5625,,,0,,1,Midwest,city,,False,
IL1010400,rockford,,IL,2019,145719,15,15,1.0,,,0,,1,Midwest,city,,False,
IL1010400,rockford,,IL,2018,146198,24,17,0.7083333333333334,,,0,,1,Midwest,city,,False,
IL1010400,rockford,,IL,2017,146770,19,17,0.8947368421052632,,,0,,1,Midwest,city,,False,
IL1010400,rockford,,IL,2016,147363,27,10,0.3703703703703703,,,0,,1,Midwest,city,,False,
IL1010400,rockford,,IL,2015,148178,20,4,0.2,,,0,,1,Midwest,city,,False,
IL1010400,rockford,,IL,2014,149586,20,13,0.65,,,0,,1,Midwest,city,,False,
IL1010400,rockford,,IL,2013,150209,22,10,0.4545454545454545,,,0,,1,Midwest,city,,False,
IL1010400,rockford,,IL,2012,152293,16,12,0.75,,,0,,1,Midwest,city,,False,
IL1010400,rockford,,IL,2011,153331,22,13,0.5909090909090909,,,0,,1,Midwest,city,,False,
IL1010400,rockford,,IL,2010,152871,24,19,0.7916666666666666,,,0,,1,Midwest,city,,False,
IN0020000,allen,,IN,2024,109930,6,1,0.1666666666666666,,,0,,1,Midwest,city,,False,
IN0020000,allen,,IN,2023,107252,2,1,0.5,,,0,,1,Midwest,city,,False,
IN0020000,allen,,IN,2022,106473,0,0,,,,0,,1,Midwest,city,,False,
IN0020100,fort wayne,,IN,2024,271892,31,22,0.7096774193548387,,,0,,1,Midwest,city,,False,
IN0020100,fort wayne,,IN,2023,269728,26,23,0.8846153846153846,,,0,,1,Midwest,city,,False,
IN0020100,fort wayne,,IN,2022,267791,21,14,0.6666666666666666,,,0,,1,Midwest,city,,False,
IN0020100,fort wayne,,IN,2021,274295,44,25,0.5681818181818182,,,0,,1,Midwest,city,,False,
IN0020100,fort wayne,,IN,2020,272270,39,33,0.8461538461538461,,,0,,1,Midwest,city,,False,
IN0020100,fort wayne,,IN,2019,269366,26,18,0.6923076923076923,,,0,,1,Midwest,city,,False,
IN0020100,fort wayne,,IN,2018,267634,41,25,0.6097560975609756,,,0,,1,Midwest,city,,False,
IN0020100,fort wayne,,IN,2017,266259,39,13,0.3333333333333333,,,0,,1,Midwest,city,,False,
IN0020100,fort wayne,,IN,2016,261642,43,17,0.3953488372093023,,,0,,1,Midwest,city,,False,
IN0020100,fort wayne,,IN,2015,259712,26,5,0.1923076923076923,,,0,,1,Midwest,city,,False,
IN0020100,fort wayne,,IN,2014,257172,12,12,1.0,,,0,,1,Midwest,city,,False,
IN0020100,fort wayne,,IN,2013,254820,33,18,0.5454545454545454,,,0,,1,Midwest,city,,False,
IN0020100,fort wayne,,IN,2012,256625,22,9,0.4090909090909091,,,0,,1,Midwest,city,,False,
IN0020100,fort wayne,,IN,2011,254987,25,16,0.64,,,0,,1,Midwest,city,,False,
IN0020100,fort wayne,,IN,2010,253691,25,13,0.52,,,0,,1,Midwest,city,,False,
IN0290100,carmel,,IN,2024,103107,0,2,,,,0,,1,Midwest,city,,False,
IN0290100,carmel,,IN,2023,103013,1,1,1.0,,,0,,1,Midwest,city,,False,
IN0290100,carmel,,IN,2022,101670,2,1,0.5,,,0,,1,Midwest,city,,False,
IN0290100,carmel,,IN,2021,103540,1,2,2.0,,,0,,1,Midwest,city,,False,
IN0290100,carmel,,IN,2020,103100,1,0,0.0,,,0,,1,Midwest,city,,False,
IN0710000,st. joseph,,IN,2024,111095,1,0,0.0,,,0,,1,Midwest,city,,False,
IN0710000,st. joseph,,IN,2023,109381,0,0,,,,0,,1,Midwest,city,,False,
IN0710000,st. joseph,,IN,2022,108880,2,1,0.5,,,0,,1,Midwest,city,,False,
IN0710000,st. joseph,,IN,2021,110913,0,0,,,,0,,1,Midwest,city,,False,
IN0710000,st. joseph,,IN,2020,109965,4,3,0.75,,,0,,1,Midwest,city,,False,
IN0710000,st. joseph,,IN,2019,112398,1,0,0.0,,,0,,1,Midwest,city,,False,
IN0710000,st. joseph,,IN,2018,114322,4,2,0.5,,,0,,1,Midwest,city,,False,
IN0710000,st. joseph,,IN,2017,114441,1,1,1.0,,,0,,1,Midwest,city,,False,
IN0710000,st. joseph,,IN,2016,113488,1,1,1.0,,,0,,1,Midwest,city,,False,
IN0710000,st. joseph,,IN,2015,113400,2,1,0.5,,,0,,1,Midwest,city,,False,
IN0710000,st. joseph,,IN,2014,113294,2,1,0.5,,,0,,1,Midwest,city,,False,
IN0710000,st. joseph,,IN,2013,113414,2,2,1.0,,,0,,1,Midwest,city,,False,
IN0710000,st. joseph,,IN,2012,113092,0,0,,,,0,,1,Midwest,city,,False,
IN0710000,st. joseph,,IN,2011,113418,3,2,0.6666666666666666,,,0,,1,Midwest,city,,False,
IN0710000,st. joseph,,IN,2010,112841,1,1,1.0,,,0,,1,Midwest,city,,False,
IN0710200,south bend,,IN,2024,103415,3,2,0.6666666666666666,,,0,,1,Midwest,city,,False,
IN0710200,south bend,,IN,2023,102999,12,7,0.5833333333333334,,,0,,1,Midwest,city,,False,
IN0710200,south bend,,IN,2022,103179,0,0,,,,0,,1,Midwest,city,,False,
IN0710200,south bend,,IN,2021,101936,7,2,0.2857142857142857,,,0,,1,Midwest,city,,False,
IN0710200,south bend,,IN,2020,102119,30,9,0.3,,,0,,1,Midwest,city,,False,
IN0710200,south bend,,IN,2019,101944,14,2,0.1428571428571428,,,0,,1,Midwest,city,,False,
IN0710200,south bend,,IN,2018,102397,9,2,0.2222222222222222,,,0,,1,Midwest,city,,False,
IN0710200,south bend,,IN,2017,101857,16,12,0.75,,,0,,1,Midwest,city,,False,
IN0710200,south bend,,IN,2016,101621,14,5,0.3571428571428571,,,0,,1,Midwest,city,,False,
IN0710200,south bend,,IN,2015,101240,17,10,0.5882352941176471,,,0,,1,Midwest,city,,False,
IN0710200,south bend,,IN,2014,100853,17,13,0.7647058823529411,,,0,,1,Midwest,city,,False,
IN0710200,south bend,,IN,2013,100711,9,4,0.4444444444444444,,,0,,1,Midwest,city,,False,
IN0710200,south bend,,IN,2012,101398,18,12,0.6666666666666666,,,0,,1,Midwest,city,,False,
IN0710200,south bend,,IN,2011,101685,9,5,0.5555555555555556,,,0,,1,Midwest,city,,False,
IN0710200,south bend,,IN,2010,101168,6,3,0.5,,,0,,1,Midwest,city,,False,
IN0820100,evansville,,IN,2024,114660,19,23,1.2105263157894737,,,0,,1,Midwest,city,,False,
IN0820100,evansville,,IN,2023,114950,16,12,0.75,,,0,,1,Midwest,city,,False,
IN0820100,evansville,,IN,2022,115719,26,17,0.6538461538461539,,,0,,1,Midwest,city,,False,
IN0820100,evansville,,IN,2021,118240,24,11,0.4583333333333333,,,0,,1,Midwest,city,,False,
IN0820100,evansville,,IN,2020,117747,19,14,0.7368421052631579,,,0,,1,Midwest,city,,False,
IN0820100,evansville,,IN,2019,117700,11,5,0.4545454545454545,,,0,,1,Midwest,city,,False,
IN0820100,evansville,,IN,2018,118765,11,13,1.181818181818182,,,0,,1,Midwest,city,,False,
IN0820100,evansville,,IN,2017,119371,22,4,0.1818181818181818,,,0,,1,Midwest,city,,False,
IN0820100,evansville,,IN,2016,119908,8,6,0.75,,,0,,1,Midwest,city,,False,
IN0820100,evansville,,IN,2015,120414,5,5,1.0,,,0,,1,Midwest,city,,False,
IN0820100,evansville,,IN,2014,120372,9,6,0.6666666666666666,,,0,,1,Midwest,city,,False,
IN0820100,evansville,,IN,2013,120284,5,1,0.2,,,0,,1,Midwest,city,,False,
IN0820100,evansville,,IN,2012,118194,9,6,0.6666666666666666,,,0,,1,Midwest,city,,False,
IN0820100,evansville,,IN,2011,118029,4,3,0.75,,,0,,1,Midwest,city,,False,
IN0820100,evansville,,IN,2010,117429,5,4,0.8,,,0,,1,Midwest,city,,False,
KS0460500,olathe,,KS,2024,149473,3,5,1.6666666666666667,,,0,,1,Midwest,city,,False,
KS0460500,olathe,,KS,2023,147680,8,6,0.75,,,0,,1,Midwest,city,,False,
KS0460500,olathe,,KS,2022,144646,2,4,2.0,,,0,,1,Midwest,city,,False,
KS0460500,olathe,,KS,2021,143307,3,2,0.6666666666666666,,,0,,1,Midwest,city,,False,
KS0460500,olathe,,KS,2020,142228,3,2,0.6666666666666666,,,0,,1,Midwest,city,,False,
KS0460500,olathe,,KS,2019,141371,4,4,1.0,,,0,,1,Midwest,city,,False,
KS0460500,olathe,,KS,2018,139154,2,2,1.0,,,0,,1,Midwest,city,,False,
KS0460500,olathe,,KS,2017,137070,2,2,1.0,,,0,,1,Midwest,city,,False,
KS0460500,olathe,,KS,2016,135977,1,1,1.0,,,0,,1,Midwest,city,,False,
KS0460500,olathe,,KS,2015,134830,4,2,0.5,,,0,,1,Midwest,city,,False,
KS0460500,olathe,,KS,2014,133341,0,0,,,,0,,1,Midwest,city,,False,
KS0460500,olathe,,KS,2013,131342,2,2,1.0,,,0,,1,Midwest,city,,False,
KS0460500,olathe,,KS,2012,128560,0,0,,,,0,,1,Midwest,city,,False,
KS0460500,olathe,,KS,2011,126671,6,6,1.0,,,0,,1,Midwest,city,,False,
KS0460500,olathe,,KS,2010,125872,5,5,1.0,,,0,,1,Midwest,city,,False,
KS0460600,overland park,,KS,2024,196875,2,1,0.5,,,0,,1,Midwest,city,,False,
