ori,ori9,agency_name,state,state_abb,year,number_of_months_missing,number_of_months_reported,last_month_reported,fips_state_code,fips_county_code,fips_state_county_code,fips_place_code,agency_type,crosswalk_agency_name,census_name,longitude,latitude,address_name,address_street_line_1,address_street_line_2,address_city,address_state,address_zip_code,population_group,covered_by_population_group,population_1,population_1_county,population_1_msa,population_2,population_2_county,population_2_msa,population_3,population_3_county,population_3_msa,last_population_1,last_population_2,last_population_3,population_source,population_group_in_previous_year,population,country_division,juvenile_age,core_city_indication,last_update,fbi_field_office,followup_indication,zip_code,date_of_last_update,month_included_in,covered_by_ori,agency_count,special_mailing_group,special_mailing_address,first_line_of_mailing_address,second_line_of_mailing_address,third_line_of_mailing_address,fourth_line_of_mailing_address,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total,homicides,cleared,clearance_rate,rtcc_city,rtcc_year_impl,post_rtcc,years_since_rtcc,is_comparison,state_name
FL01302,FL0130200,coral gables,florida,FL,1960,0.0,12,december,12.0,86.0,12086.0,14250.0,local police department,coral gables police department,coral gables city,-80.499045,25.610494,coral gables police department,2801 salzedo street,,coral gables,fl,33134.0,"city 25,000 thru 49,999",,34793,13.0,529.0,0,,,0,,,0,0,0,,,34793,south atlantic,17.0,not core city of msa,70670.0,3460,send a follow-up,0.0,60.0,,,1,not a special mailing group agency.,not a special mailing address,chief of police,coral gables,florida,,0,0,0,1,1,0,0,0,16,0,0,0,0,7,0,0,0,0,0,260,0,0,0,1074,124,124,0,0,1483,707,7.0,25.0,1458,1483.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,Miami,2016,0,-56,0,
LA03600,LA0360000,orleans,louisiana,LA,2024,,0,no months reported,22.0,71.0,22071.0,55000.0,sheriffs office,orleans parish sheriff's office (criminal division,new orleans city,-89.927212,30.067468,orleans parish sheriff's office (criminal division),2800 gravier st,,new orleans,la,70119.0,"msa-county under 10,000",,0,36.0,598.0,0,,,0,,,0,0,0,,9.0,0,west south central,,not core city of msa,0.0,3530,,70119.0,0.0,0.0,lanpd00,1,,,orleans parish,,,2800 gravier st,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New Orleans,2017,1,7,0,
LA03600,LA0360000,orleans,louisiana,LA,2023,,0,no months reported,22.0,71.0,22071.0,55000.0,sheriffs office,orleans parish sheriff's office (criminal division,new orleans city,-89.927212,30.067468,orleans parish sheriff's office (criminal division),2800 gravier st,,new orleans,la,70119.0,"msa-county under 10,000",,0,36.0,598.0,0,,,0,,,0,0,0,,9.0,0,west south central,,not core city of msa,0.0,3530,,70119.0,0.0,0.0,lanpd00,1,,,orleans parish,,,2800 gravier st,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New Orleans,2017,1,6,0,
LA03600,LA0360000,orleans,louisiana,LA,2022,,0,no months reported,22.0,71.0,22071.0,55000.0,sheriffs office,orleans parish sheriff's office (criminal division,new orleans city,-89.927212,30.067468,orleans parish sheriff's office (criminal division),2800 gravier st,,new orleans,la,70119.0,"msa-county under 10,000",,0,36.0,598.0,0,,,0,,,0,0,0,,9.0,0,west south central,,not core city of msa,0.0,3530,,70119.0,0.0,0.0,lanpd00,1,,,orleans parish,,,2800 gravier st,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New Orleans,2017,1,5,0,
LA03600,LA0360000,orleans,louisiana,LA,2021,,0,no months reported,22.0,71.0,22071.0,55000.0,sheriffs office,orleans parish sheriff's office (criminal division,new orleans city,-89.927212,30.067468,orleans parish sheriff's office (criminal division),2800 gravier st,,new orleans,la,70119.0,"msa-county under 10,000",,0,36.0,598.0,0,,,0,,,0,0,0,,9.0,0,west south central,,not core city of msa,0.0,3530,,70119.0,0.0,0.0,lanpd00,1,,,orleans parish,,,2800 gravier st,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New Orleans,2017,1,4,0,
LA03600,LA0360000,orleans,louisiana,LA,2020,,0,no months reported,22.0,71.0,22071.0,55000.0,sheriffs office,orleans parish sheriff's office (criminal division,new orleans city,-89.927212,30.067468,orleans parish sheriff's office (criminal division),2800 gravier st,,new orleans,la,70119.0,"msa-county under 10,000",,0,36.0,598.0,0,,,0,,,0,0,0,,9.0,0,west south central,,not core city of msa,0.0,3530,,70119.0,0.0,0.0,lanpd00,1,,,orleans parish,,,2800 gravier st,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New Orleans,2017,1,3,0,
LA03600,LA0360000,orleans,louisiana,LA,2019,,0,no months reported,22.0,71.0,22071.0,55000.0,sheriffs office,orleans parish sheriff's office (criminal division,new orleans city,-89.927212,30.067468,orleans parish sheriff's office (criminal division),2800 gravier st,,new orleans,la,70119.0,"msa-county under 10,000",,0,36.0,598.0,0,,,0,,,0,0,0,0.0,,0,west south central,,not core city of msa,200430.0,3530,do not send a follow-up,70119.0,0.0,0.0,lanpd00,1,"the agency is a non-contributor, it is not sent forms.",not a special mailing address,819 s broad st,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New Orleans,2017,1,2,0,
LA03600,LA0360000,orleans,louisiana,LA,2018,,0,no months reported,22.0,71.0,22071.0,55000.0,sheriffs office,orleans parish sheriff's office (criminal division,new orleans city,-89.927212,30.067468,orleans parish sheriff's office (criminal division),2800 gravier st,,new orleans,la,70119.0,"msa-county under 10,000",,0,36.0,598.0,0,,,0,,,0,0,0,0.0,,0,west south central,,not core city of msa,200101.0,3530,do not send a follow-up,70119.0,0.0,0.0,lanpd00,1,"the agency is a non-contributor, it is not sent forms.",not a special mailing address,819 s broad st,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New Orleans,2017,1,1,0,
LA03600,LA0360000,orleans,louisiana,LA,2017,,0,no months reported,22.0,71.0,22071.0,55000.0,sheriffs office,orleans parish sheriff's office (criminal division,new orleans city,-89.927212,30.067468,orleans parish sheriff's office (criminal division),2800 gravier st,,new orleans,la,70119.0,"msa-county under 10,000",,0,36.0,598.0,0,,,0,,,0,0,0,,9.0,0,west south central,,not core city of msa,0.0,3530,,70119.0,0.0,0.0,lanpd00,1,,,orleans parish,,,2800 gravier st,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New Orleans,2017,1,0,0,
LA03600,LA0360000,orleans,louisiana,LA,2016,12.0,0,no months reported,22.0,71.0,22071.0,55000.0,sheriffs office,orleans parish sheriff's office (criminal division,new orleans city,-89.927212,30.067468,orleans parish sheriff's office (criminal division),2800 gravier st,,new orleans,la,70119.0,"msa-county under 10,000",,0,36.0,598.0,0,,,0,,,0,0,0,0.0,9.0,0,west south central,17.0,not core city of msa,61883.0,3530,do not send a follow-up,70119.0,,,lanpd00,0,"the agency is a non-contributor, it is not sent forms.",not a special mailing address,sheriff,orleans parish,2800 gravier st,"new orleans, la",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New Orleans,2017,0,-1,0,
LA03600,LA0360000,orleans,louisiana,LA,2015,12.0,0,no months reported,22.0,71.0,22071.0,55000.0,sheriffs office,orleans parish sheriff's office (criminal division,new orleans city,-89.927212,30.067468,orleans parish sheriff's office (criminal division),2800 gravier st,,new orleans,la,70119.0,"msa-county under 10,000",,0,36.0,598.0,0,,,0,,,0,0,0,0.0,9.0,0,west south central,17.0,not core city of msa,61883.0,3530,do not send a follow-up,70119.0,,,lanpd00,0,"the agency is a non-contributor, it is not sent forms.",not a special mailing address,sheriff,orleans parish,2800 gravier st,"new orleans, la",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New Orleans,2017,0,-2,0,
LA03600,LA0360000,orleans,louisiana,LA,2014,12.0,0,no months reported,22.0,71.0,22071.0,55000.0,sheriffs office,orleans parish sheriff's office (criminal division,new orleans city,-89.927212,30.067468,orleans parish sheriff's office (criminal division),2800 gravier st,,new orleans,la,70119.0,"msa-county under 10,000",,0,36.0,598.0,0,,,0,,,0,0,0,0.0,9.0,0,west south central,17.0,not core city of msa,61883.0,3530,do not send a follow-up,70119.0,,,lanpd00,0,"the agency is a non-contributor, it is not sent forms.",not a special mailing address,sheriff,orleans parish,2800 gravier st,"new orleans, la",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New Orleans,2017,0,-3,0,
LA03600,LA0360000,orleans,louisiana,LA,2013,12.0,0,no months reported,22.0,71.0,22071.0,55000.0,sheriffs office,orleans parish sheriff's office (criminal division,new orleans city,-89.927212,30.067468,orleans parish sheriff's office (criminal division),2800 gravier st,,new orleans,la,70119.0,"msa-county under 10,000",,0,36.0,598.0,0,,,0,,,0,0,0,0.0,9.0,0,west south central,17.0,not core city of msa,61883.0,3530,do not send a follow-up,70119.0,,,lanpd00,0,"the agency is a non-contributor, it is not sent forms.",not a special mailing address,sheriff,orleans parish,2800 gravier st,"new orleans, la",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New Orleans,2017,0,-4,0,
LA03600,LA0360000,orleans,louisiana,LA,2012,12.0,0,no months reported,22.0,71.0,22071.0,55000.0,sheriffs office,orleans parish sheriff's office (criminal division,new orleans city,-89.927212,30.067468,orleans parish sheriff's office (criminal division),2800 gravier st,,new orleans,la,70119.0,"msa-county under 10,000",,0,36.0,598.0,0,,,0,,,0,0,0,0.0,9.0,0,west south central,17.0,not core city of msa,61883.0,3530,do not send a follow-up,70119.0,,,lanpd00,0,"the agency is a non-contributor, it is not sent forms.",not a special mailing address,sheriff,orleans parish,2800 gravier st,"new orleans, la",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New Orleans,2017,0,-5,0,
LA03600,LA0360000,orleans,louisiana,LA,2011,12.0,0,no months reported,22.0,71.0,22071.0,55000.0,sheriffs office,orleans parish sheriff's office (criminal division,new orleans city,-89.927212,30.067468,orleans parish sheriff's office (criminal division),2800 gravier st,,new orleans,la,70119.0,"msa-county under 10,000",,0,36.0,598.0,0,,,0,,,0,0,0,0.0,9.0,0,west south central,17.0,not core city of msa,61883.0,3530,do not send a follow-up,70119.0,,,lanpd00,0,"the agency is a non-contributor, it is not sent forms.",not a special mailing address,sheriff,orleans parish,2800 gravier st,"new orleans, la",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New Orleans,2017,0,-6,0,
LA03600,LA0360000,orleans,louisiana,LA,2010,12.0,0,no months reported,22.0,71.0,22071.0,55000.0,sheriffs office,orleans parish sheriff's office (criminal division,new orleans city,-89.927212,30.067468,orleans parish sheriff's office (criminal division),2800 gravier st,,new orleans,la,70119.0,"msa-county under 10,000",,0,36.0,598.0,0,,,0,,,0,0,0,0.0,9.0,0,west south central,17.0,not core city of msa,61883.0,3530,do not send a follow-up,70119.0,,,lanpd00,0,"the agency is a non-contributor, it is not sent forms.",not a special mailing address,sheriff,orleans parish,2800 gravier st,"new orleans, la",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New Orleans,2017,0,-7,0,
LA03600,LA0360000,orleans,louisiana,LA,2009,12.0,0,no months reported,22.0,71.0,22071.0,55000.0,sheriffs office,orleans parish sheriff's office (criminal division,new orleans city,-89.927212,30.067468,orleans parish sheriff's office (criminal division),2800 gravier st,,new orleans,la,70119.0,"msa-county under 10,000",,0,36.0,598.0,0,,,0,,,0,0,0,0.0,9.0,0,west south central,17.0,not core city of msa,61883.0,3530,do not send a follow-up,70119.0,,,lanpd00,0,"the agency is a non-contributor, it is not sent forms.",not a special mailing address,sheriff,orleans parish,2800 gravier st,"new orleans, la",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New Orleans,2017,0,-8,0,
LA03600,LA0360000,orleans,louisiana,LA,2008,12.0,0,no months reported,22.0,71.0,22071.0,55000.0,sheriffs office,orleans parish sheriff's office (criminal division,new orleans city,-89.927212,30.067468,orleans parish sheriff's office (criminal division),2800 gravier st,,new orleans,la,70119.0,"msa-county under 10,000",,0,36.0,598.0,0,,,0,,,0,0,0,0.0,9.0,0,west south central,17.0,not core city of msa,61883.0,3530,do not send a follow-up,70119.0,,,lanpd00,0,"the agency is a non-contributor, it is not sent forms.",not a special mailing address,sheriff,orleans parish,2800 gravier st,"new orleans, la",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New Orleans,2017,0,-9,0,
LA03600,LA0360000,orleans,louisiana,LA,2007,12.0,0,no months reported,22.0,71.0,22071.0,55000.0,sheriffs office,orleans parish sheriff's office (criminal division,new orleans city,-89.927212,30.067468,orleans parish sheriff's office (criminal division),2800 gravier st,,new orleans,la,70119.0,"msa-county under 10,000",,0,36.0,598.0,0,,,0,,,0,0,0,0.0,9.0,0,west south central,17.0,not core city of msa,61883.0,3530,do not send a follow-up,70119.0,,,lanpd00,0,"the agency is a non-contributor, it is not sent forms.",not a special mailing address,sheriff,orleans parish,2800 gravier st,"new orleans, la",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New Orleans,2017,0,-10,0,
LA03600,LA0360000,orleans,louisiana,LA,2006,12.0,0,no months reported,22.0,71.0,22071.0,55000.0,sheriffs office,orleans parish sheriff's office (criminal division,new orleans city,-89.927212,30.067468,orleans parish sheriff's office (criminal division),2800 gravier st,,new orleans,la,70119.0,"msa-county under 10,000",,0,36.0,598.0,0,,,0,,,0,0,0,0.0,9.0,0,west south central,17.0,not core city of msa,61883.0,3530,do not send a follow-up,70119.0,,,lanpd00,0,"the agency is a non-contributor, it is not sent forms.",not a special mailing address,sheriff,orleans parish,2800 gravier st,"new orleans, la",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New Orleans,2017,0,-11,0,
LA03600,LA0360000,orleans,louisiana,LA,2005,12.0,0,no months reported,22.0,71.0,22071.0,55000.0,sheriffs office,orleans parish sheriff's office (criminal division,new orleans city,-89.927212,30.067468,orleans parish sheriff's office (criminal division),2800 gravier st,,new orleans,la,70119.0,"msa-county under 10,000",,0,36.0,598.0,0,,,0,,,0,0,0,0.0,9.0,0,west south central,17.0,not core city of msa,61883.0,3530,do not send a follow-up,70119.0,,,lanpd00,0,"the agency is a non-contributor, it is not sent forms.",not a special mailing address,sheriff,orleans parish,2800 gravier st,"new orleans, la",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New Orleans,2017,0,-12,0,
