ori9,agency_name,state_name,state_abb,year,population,homicides,cleared,clearance_rate,rtcc_city,rtcc_year_impl,post_rtcc,years_since_rtcc,is_comparison
CA0071000,richmond,,CA,2009,102566,47,19,0.40425531914893614,,,0,,1
CA0071000,richmond,,CA,2008,101680,27,5,0.18518518518518517,,,0,,1
CA0071000,richmond,,CA,2007,102471,47,9,0.19148936170212766,,,0,,1
CA0071000,richmond,,CA,2006,103106,42,11,0.2619047619047619,,,0,,1
CA0071000,richmond,,CA,2005,102997,40,9,0.225,,,0,,1
CA0071000,richmond,,CA,2004,103507,35,7,0.2,,,0,,1
CA0071000,richmond,,CA,2003,103629,38,18,0.47368421052631576,,,0,,1
CA0071000,richmond,,CA,2002,102861,29,12,0.41379310344827586,,,0,,1
CA0071000,richmond,,CA,2001,101060,18,11,0.6111111111111112,,,0,,1
CA0090000,el dorado,,CA,2024,164075,0,0,,,,0,,1
CA0090000,el dorado,,CA,2023,162436,2,1,0.5,,,0,,1
CA0090000,el dorado,,CA,2022,163093,9,1,0.1111111111111111,,,0,,1
CA0090000,el dorado,,CA,2021,158320,4,0,0.0,,,0,,1
CA0090000,el dorado,,CA,2020,158704,0,1,,,,0,,1
CA0090000,el dorado,,CA,2019,157051,3,4,1.3333333333333333,,,0,,1
CA0090000,el dorado,,CA,2018,155591,2,3,1.5,,,0,,1
CA0090000,el dorado,,CA,2017,153675,5,4,0.8,,,0,,1
CA0090000,el dorado,,CA,2016,151392,2,3,1.5,,,0,,1
CA0090000,el dorado,,CA,2015,151252,9,9,1.0,,,0,,1
CA0090000,el dorado,,CA,2014,151028,3,1,0.3333333333333333,,,0,,1
CA0090000,el dorado,,CA,2013,149028,2,2,1.0,,,0,,1
CA0090000,el dorado,,CA,2012,150551,3,1,0.3333333333333333,,,0,,1
CA0090000,el dorado,,CA,2011,151021,2,2,1.0,,,0,,1
CA0090000,el dorado,,CA,2010,149266,3,4,1.3333333333333333,,,0,,1
CA0090000,el dorado,,CA,2009,144379,3,2,0.6666666666666666,,,0,,1
CA0090000,el dorado,,CA,2008,144018,7,13,1.8571428571428572,,,0,,1
CA0090000,el dorado,,CA,2007,145863,3,4,1.3333333333333333,,,0,,1
CA0090000,el dorado,,CA,2006,143926,3,5,1.6666666666666667,,,0,,1
CA0090000,el dorado,,CA,2005,139734,3,2,0.6666666666666666,,,0,,1
CA0090000,el dorado,,CA,2004,136342,3,5,1.6666666666666667,,,0,,1
CA0090000,el dorado,,CA,2003,133028,2,4,2.0,,,0,,1
CA0090000,el dorado,,CA,2002,127602,4,7,1.75,,,0,,1
CA0090000,el dorado,,CA,2001,125367,2,4,2.0,,,0,,1
CA0090000,el dorado,,CA,2000,123080,2,3,1.5,,,0,,1
CA0090000,el dorado,,CA,1999,127026,3,1,0.3333333333333333,,,0,,1
CA0090000,el dorado,,CA,1998,123701,5,4,0.8,,,0,,1
CA0090000,el dorado,,CA,1997,116444,3,3,1.0,,,0,,1
CA0090000,el dorado,,CA,1996,115038,2,2,1.0,,,0,,1
CA0090000,el dorado,,CA,1995,113995,4,3,0.75,,,0,,1
CA0090000,el dorado,,CA,1994,108860,5,3,0.6,,,0,,1
CA0090000,el dorado,,CA,1993,108098,2,3,1.5,,,0,,1
CA0100000,fresno,,CA,2024,178332,10,2,0.2,,,0,,1
CA0100000,fresno,,CA,2023,167673,15,9,0.6,,,0,,1
CA0100000,fresno,,CA,2022,165071,14,7,0.5,,,0,,1
CA0100000,fresno,,CA,2021,162596,0,0,,,,0,,1
CA0100000,fresno,,CA,2020,163263,11,3,0.2727272727272727,,,0,,1
CA0100000,fresno,,CA,2019,166553,15,7,0.4666666666666667,,,0,,1
CA0100000,fresno,,CA,2018,167543,7,5,0.7142857142857143,,,0,,1
CA0100000,fresno,,CA,2017,175113,15,7,0.4666666666666667,,,0,,1
CA0100000,fresno,,CA,2016,169643,12,1,0.08333333333333333,,,0,,1
CA0100000,fresno,,CA,2015,173630,8,5,0.625,,,0,,1
CA0100000,fresno,,CA,2014,178161,10,5,0.5,,,0,,1
CA0100000,fresno,,CA,2013,172762,12,3,0.25,,,0,,1
CA0100000,fresno,,CA,2012,179613,15,8,0.5333333333333333,,,0,,1
CA0100000,fresno,,CA,2011,186959,6,1,0.16666666666666666,,,0,,1
CA0100000,fresno,,CA,2010,184784,10,14,1.4,,,0,,1
CA0100000,fresno,,CA,2009,180315,16,9,0.5625,,,0,,1
CA0100000,fresno,,CA,2008,189229,19,8,0.42105263157894735,,,0,,1
CA0100000,fresno,,CA,2007,187544,17,8,0.47058823529411764,,,0,,1
CA0100000,fresno,,CA,2006,193352,10,5,0.5,,,0,,1
CA0100000,fresno,,CA,2005,192887,20,8,0.4,,,0,,1
CA0100000,fresno,,CA,2004,192867,10,4,0.4,,,0,,1
CA0100000,fresno,,CA,2003,190340,12,10,0.8333333333333334,,,0,,1
CA0100000,fresno,,CA,2002,194455,13,12,0.9230769230769231,,,0,,1
CA0100000,fresno,,CA,2001,191050,15,7,0.4666666666666667,,,0,,1
CA0100000,fresno,,CA,2000,187565,13,11,0.8461538461538461,,,0,,1
CA0100000,fresno,,CA,1999,191023,14,12,0.8571428571428571,,,0,,1
CA0100000,fresno,,CA,1998,189275,14,10,0.7142857142857143,,,0,,1
CA0100000,fresno,,CA,1997,191419,18,9,0.5,,,0,,1
CA0100000,fresno,,CA,1996,189107,16,8,0.5,,,0,,1
CA0100000,fresno,,CA,1995,187393,24,20,0.8333333333333334,,,0,,1
CA0100000,fresno,,CA,1994,184796,30,30,1.0,,,0,,1
CA0100000,fresno,,CA,1993,183503,33,19,0.5757575757575758,,,0,,1
CA0100000,fresno,,CA,1992,180857,38,25,0.6578947368421053,,,0,,1
CA0100000,fresno,,CA,1991,178004,20,9,0.45,,,0,,1
CA0100000,fresno,,CA,1990,175489,17,9,0.5294117647058824,,,0,,1
CA0100000,fresno,,CA,1989,186643,16,8,0.5,,,0,,1
CA0100000,fresno,,CA,1988,186449,20,15,0.75,,,0,,1
CA0100000,fresno,,CA,1987,184652,25,18,0.72,,,0,,1
CA0100000,fresno,,CA,1986,192010,25,14,0.56,,,0,,1
CA0100000,fresno,,CA,1985,191512,24,16,0.6666666666666666,,,0,,1
CA0100000,fresno,,CA,1984,191041,31,19,0.6129032258064516,,,0,,1
CA0100000,fresno,,CA,1983,205559,23,19,0.8260869565217391,,,0,,1
CA0100000,fresno,,CA,1982,199155,31,17,0.5483870967741935,,,0,,1
CA0100000,fresno,,CA,1981,192629,35,20,0.5714285714285714,,,0,,1
CA0100000,fresno,,CA,1980,187634,43,26,0.6046511627906976,,,0,,1
CA0100000,fresno,,CA,1979,197792,33,21,0.6363636363636364,,,0,,1
CA0100000,fresno,,CA,1978,190110,26,20,0.7692307692307693,,,0,,1
CA0100000,fresno,,CA,1977,199906,47,21,0.44680851063829785,,,0,,1
CA0100000,fresno,,CA,1976,194730,24,23,0.9583333333333334,,,0,,1
CA0100000,fresno,,CA,1975,190708,22,14,0.6363636363636364,,,0,,1
CA0100000,fresno,,CA,1974,184788,28,19,0.6785714285714286,,,0,,1
CA0100000,fresno,,CA,1973,184560,21,14,0.6666666666666666,,,0,,1
CA0100000,fresno,,CA,1972,181056,23,17,0.7391304347826086,,,0,,1
CA0100000,fresno,,CA,1971,182131,13,15,1.1538461538461537,,,0,,1
CA0100000,fresno,,CA,1970,180505,9,8,0.8888888888888888,,,0,,1
CA0100000,fresno,,CA,1969,163975,16,19,1.1875,,,0,,1
CA0100000,fresno,,CA,1968,187875,14,14,1.0,,,0,,1
CA0100000,fresno,,CA,1967,182293,10,12,1.2,,,0,,1
CA0100000,fresno,,CA,1966,193837,10,8,0.8,,,0,,1
CA0100000,fresno,,CA,1965,190243,9,8,0.8888888888888888,,,0,,1
CA0100000,fresno,,CA,1964,193646,7,6,0.8571428571428571,,,0,,1
CA0100000,fresno,,CA,1963,189402,7,0,0.0,,,0,,1
CA0100000,fresno,,CA,1962,191679,15,0,0.0,,,0,,1
CA0100000,fresno,,CA,1961,179968,7,0,0.0,,,0,,1
CA0100000,fresno,,CA,1960,182126,10,0,0.0,,,0,,1
CA0100100,clovis,,CA,2024,127560,2,2,1.0,,,0,,1
CA0100100,clovis,,CA,2023,126552,2,1,0.5,,,0,,1
CA0100100,clovis,,CA,2022,125348,2,2,1.0,,,0,,1
CA0100100,clovis,,CA,2021,120037,0,0,,,,0,,1
CA0100100,clovis,,CA,2020,116809,1,1,1.0,,,0,,1
CA0100100,clovis,,CA,2019,114170,0,0,,,,0,,1
CA0100100,clovis,,CA,2018,111759,1,0,0.0,,,0,,1
CA0100100,clovis,,CA,2017,108419,0,0,,,,0,,1
CA0100100,clovis,,CA,2016,105865,2,2,1.0,,,0,,1
CA0100100,clovis,,CA,2015,103769,1,0,0.0,,,0,,1
CA0100100,clovis,,CA,2014,100705,1,0,0.0,,,0,,1
CA0100500,fresno,,CA,1988,294695,40,26,0.65,,,0,,1
CA0100500,fresno,,CA,1987,291855,34,24,0.7058823529411765,,,0,,1
CA0100500,fresno,,CA,1986,281554,53,37,0.6981132075471698,,,0,,1
CA0100500,fresno,,CA,1985,275125,46,32,0.6956521739130435,,,0,,1
CA0100500,fresno,,CA,1984,254649,34,26,0.7647058823529411,,,0,,1
CA0100500,fresno,,CA,1983,230418,32,29,0.90625,,,0,,1
CA0100500,fresno,,CA,1982,226300,33,19,0.5757575757575758,,,0,,1
CA0100500,fresno,,CA,1981,221129,33,22,0.6666666666666666,,,0,,1
CA0100500,fresno,,CA,1980,215396,50,37,0.74,,,0,,1
CA0100500,fresno,,CA,1979,194849,43,31,0.7209302325581395,,,0,,1
CA0100500,fresno,,CA,1978,194774,42,21,0.5,,,0,,1
CA0100500,fresno,,CA,1977,182629,58,40,0.6896551724137931,,,0,,1
CA0100500,fresno,,CA,1976,177900,37,28,0.7567567567567568,,,0,,1
CA0100500,fresno,,CA,1975,176500,31,29,0.9354838709677419,,,0,,1
CA0100500,fresno,,CA,1974,176800,33,30,0.9090909090909091,,,0,,1
CA0100500,fresno,,CA,1973,176800,22,20,0.9090909090909091,,,0,,1
CA0100500,fresno,,CA,1972,173800,26,17,0.6538461538461539,,,0,,1
CA0100500,fresno,,CA,1971,168744,30,23,0.7666666666666667,,,0,,1
CA0100500,fresno,,CA,1970,165972,32,24,0.75,,,0,,1
CA0100500,fresno,,CA,1969,186600,19,13,0.6842105263157895,,,0,,1
CA0100500,fresno,,CA,1968,162500,21,16,0.7619047619047619,,,0,,1
CA0100500,fresno,,CA,1967,161400,14,10,0.7142857142857143,,,0,,1
CA0100500,fresno,,CA,1966,159300,15,13,0.8666666666666667,,,0,,1
CA0100500,fresno,,CA,1965,158000,14,12,0.8571428571428571,,,0,,1
CA0100500,fresno,,CA,1964,150357,10,8,0.8,,,0,,1
CA0100500,fresno,,CA,1963,150872,10,0,0.0,,,0,,1
CA0100500,fresno,,CA,1962,140368,5,0,0.0,,,0,,1
CA0100500,fresno,,CA,1961,133929,12,0,0.0,,,0,,1
CA0100500,fresno,,CA,1960,133929,8,0,0.0,,,0,,1
CA0150000,kern,,CA,1992,285074,31,20,0.6451612903225806,,,0,,1
CA0150000,kern,,CA,1991,280577,37,26,0.7027027027027027,,,0,,1
CA0150000,kern,,CA,1990,274852,30,25,0.8333333333333334,,,0,,1
CA0150000,kern,,CA,1989,281997,29,21,0.7241379310344828,,,0,,1
CA0150000,kern,,CA,1988,270624,40,32,0.8,,,0,,1
CA0150000,kern,,CA,1987,262044,40,27,0.675,,,0,,1
CA0150000,kern,,CA,1986,262455,24,16,0.6666666666666666,,,0,,1
CA0150000,kern,,CA,1985,257554,34,17,0.5,,,0,,1
CA0150000,kern,,CA,1984,249167,23,11,0.4782608695652174,,,0,,1
CA0150000,kern,,CA,1983,237455,27,14,0.5185185185185185,,,0,,1
CA0150000,kern,,CA,1982,233211,41,26,0.6341463414634146,,,0,,1
CA0150000,kern,,CA,1981,218081,51,34,0.6666666666666666,,,0,,1
CA0150000,kern,,CA,1980,212427,54,24,0.4444444444444444,,,0,,1
CA0150000,kern,,CA,1979,212388,28,14,0.5,,,0,,1
CA0150000,kern,,CA,1978,207710,32,18,0.5625,,,0,,1
CA0150000,kern,,CA,1977,202721,32,23,0.71875,,,0,,1
CA0150000,kern,,CA,1976,211430,34,21,0.6176470588235294,,,0,,1
CA0150000,kern,,CA,1975,203021,31,20,0.6451612903225806,,,0,,1
CA0150000,kern,,CA,1974,202630,23,16,0.6956521739130435,,,0,,1
CA0150000,kern,,CA,1973,204045,19,11,0.5789473684210527,,,0,,1
CA0150000,kern,,CA,1972,206351,25,13,0.52,,,0,,1
CA0150000,kern,,CA,1971,205479,19,17,0.8947368421052632,,,0,,1
CA0150000,kern,,CA,1970,204051,10,6,0.6,,,0,,1
CA0150000,kern,,CA,1969,204624,13,12,0.9230769230769231,,,0,,1
CA0150000,kern,,CA,1968,208976,5,2,0.4,,,0,,1
CA0150000,kern,,CA,1967,213432,12,12,1.0,,,0,,1
CA0150000,kern,,CA,1966,221527,12,4,0.3333333333333333,,,0,,1
CA0150000,kern,,CA,1965,218115,11,6,0.5454545454545454,,,0,,1
CA0150000,kern,,CA,1964,210101,9,10,1.1111111111111112,,,0,,1
CA0150000,kern,,CA,1963,202969,15,0,0.0,,,0,,1
CA0150000,kern,,CA,1962,198847,6,0,0.0,,,0,,1
CA0150000,kern,,CA,1961,195697,10,0,0.0,,,0,,1
CA0150000,kern,,CA,1960,195827,14,0,0.0,,,0,,1
CA0150200,bakersfield,,CA,2006,298198,24,17,0.7083333333333334,,,0,,1
CA0150200,bakersfield,,CA,2005,285821,32,14,0.4375,,,0,,1
CA0150200,bakersfield,,CA,2004,274162,23,15,0.6521739130434783,,,0,,1
CA0150200,bakersfield,,CA,2003,263707,24,7,0.2916666666666667,,,0,,1
CA0150200,bakersfield,,CA,2002,256134,22,17,0.7727272727272727,,,0,,1
CA0150200,bakersfield,,CA,2001,251648,22,14,0.6363636363636364,,,0,,1
CA0150200,bakersfield,,CA,2000,247057,23,17,0.7391304347826086,,,0,,1
CA0150200,bakersfield,,CA,1999,213365,24,15,0.625,,,0,,1
CA0150200,bakersfield,,CA,1998,210354,20,15,0.75,,,0,,1
CA0150200,bakersfield,,CA,1997,196146,22,9,0.4090909090909091,,,0,,1
CA0150200,bakersfield,,CA,1996,193777,25,15,0.6,,,0,,1
CA0150200,bakersfield,,CA,1995,192021,29,24,0.8275862068965517,,,0,,1
CA0150200,bakersfield,,CA,1994,191246,36,26,0.7222222222222222,,,0,,1
CA0150200,bakersfield,,CA,1993,189908,28,16,0.5714285714285714,,,0,,1
CA0150200,bakersfield,,CA,1992,181321,16,12,0.75,,,0,,1
CA0150200,bakersfield,,CA,1991,178461,20,13,0.65,,,0,,1
CA0150200,bakersfield,,CA,1990,174820,25,19,0.76,,,0,,1
CA0150200,bakersfield,,CA,1989,161823,14,12,0.8571428571428571,,,0,,1
CA0150200,bakersfield,,CA,1988,156340,23,22,0.9565217391304348,,,0,,1
CA0150200,bakersfield,,CA,1987,154202,20,12,0.6,,,0,,1
CA0150200,bakersfield,,CA,1986,137114,22,20,0.9090909090909091,,,0,,1
CA0150200,bakersfield,,CA,1985,133983,17,13,0.7647058823529411,,,0,,1
CA0150200,bakersfield,,CA,1984,120192,11,5,0.45454545454545453,,,0,,1
CA0150200,bakersfield,,CA,1983,120112,11,9,0.8181818181818182,,,0,,1
CA0150200,bakersfield,,CA,1982,117966,18,16,0.8888888888888888,,,0,,1
CA0150200,bakersfield,,CA,1981,115270,23,20,0.8695652173913043,,,0,,1
CA0150200,bakersfield,,CA,1980,112282,21,17,0.8095238095238095,,,0,,1
CA0191200,burbank,,CA,2024,101377,2,1,0.5,,,0,,1
CA0191200,burbank,,CA,2023,102345,0,0,,,,0,,1
CA0191200,burbank,,CA,2022,103516,1,0,0.0,,,0,,1
CA0191200,burbank,,CA,2021,101698,0,0,,,,0,,1
CA0191200,burbank,,CA,2020,102419,1,1,1.0,,,0,,1
CA0191200,burbank,,CA,2019,103738,1,1,1.0,,,0,,1
CA0191200,burbank,,CA,2018,105041,0,0,,,,0,,1
CA0191200,burbank,,CA,2017,104622,0,0,,,,0,,1
CA0191200,burbank,,CA,2016,105720,0,0,,,,0,,1
CA0191200,burbank,,CA,2015,105865,1,1,1.0,,,0,,1
CA0191200,burbank,,CA,2014,105041,1,1,1.0,,,0,,1
CA0191200,burbank,,CA,2013,104727,0,0,,,,0,,1
CA0191200,burbank,,CA,2012,105057,2,1,0.5,,,0,,1
CA0191200,burbank,,CA,2011,104555,1,1,1.0,,,0,,1
CA0191200,burbank,,CA,2010,103340,0,0,,,,0,,1
CA0191200,burbank,,CA,2009,103248,1,1,1.0,,,0,,1
CA0191200,burbank,,CA,2008,103640,2,2,1.0,,,0,,1
CA0191200,burbank,,CA,2007,104871,3,3,1.0,,,0,,1
CA0191200,burbank,,CA,2006,105046,1,1,1.0,,,0,,1
CA0191200,burbank,,CA,2005,104805,3,3,1.0,,,0,,1
CA0191200,burbank,,CA,2004,104551,4,3,0.75,,,0,,1
CA0191200,burbank,,CA,2003,103993,4,4,1.0,,,0,,1
CA0191200,burbank,,CA,2002,104001,1,1,1.0,,,0,,1
CA0191200,burbank,,CA,2001,102180,3,3,1.0,,,0,,1
CA0191200,burbank,,CA,2000,100316,1,1,1.0,,,0,,1
CA0191200,burbank,,CA,1997,102318,0,1,,,,0,,1
CA0191200,burbank,,CA,1996,101082,4,4,1.0,,,0,,1
CA0191200,burbank,,CA,1995,100166,6,7,1.1666666666666667,,,0,,1
CA0191R00,santa clarita,,CA,2024,221303,2,2,1.0,,,0,,1
CA0191R00,santa clarita,,CA,2023,218060,5,4,0.8,,,0,,1
CA0191R00,santa clarita,,CA,2022,220765,0,0,,,,0,,1
CA0191R00,santa clarita,,CA,2021,221572,0,0,,,,0,,1
CA0191R00,santa clarita,,CA,2020,221932,3,2,0.6666666666666666,,,0,,1
CA0191R00,santa clarita,,CA,2019,218103,2,2,1.0,,,0,,1
CA0191R00,santa clarita,,CA,2018,216589,4,5,1.25,,,0,,1
CA0191R00,santa clarita,,CA,2017,216350,4,3,0.75,,,0,,1
CA0191R00,santa clarita,,CA,2016,219611,2,1,0.5,,,0,,1
CA0191R00,santa clarita,,CA,2015,211132,7,5,0.7142857142857143,,,0,,1
CA0191R00,santa clarita,,CA,2014,206930,1,0,0.0,,,0,,1
CA0191R00,santa clarita,,CA,2013,204951,2,2,1.0,,,0,,1
CA0191R00,santa clarita,,CA,2012,179248,1,0,0.0,,,0,,1
CA0191R00,santa clarita,,CA,2011,178393,5,5,1.0,,,0,,1
CA0191R00,santa clarita,,CA,2010,176320,1,1,1.0,,,0,,1
CA0191R00,santa clarita,,CA,2009,171112,5,3,0.6,,,0,,1
CA0191R00,santa clarita,,CA,2008,171821,2,1,0.5,,,0,,1
CA0191R00,santa clarita,,CA,2007,170429,1,0,0.0,,,0,,1
CA0191R00,santa clarita,,CA,2006,169768,3,3,1.0,,,0,,1
CA0191R00,santa clarita,,CA,2005,165894,3,2,0.6666666666666666,,,0,,1
CA0191R00,santa clarita,,CA,2004,164619,2,0,0.0,,,0,,1
CA0191R00,santa clarita,,CA,2003,162238,3,2,0.6666666666666666,,,0,,1
CA0191R00,santa clarita,,CA,2002,156639,6,5,0.8333333333333334,,,0,,1
CA0191R00,santa clarita,,CA,2001,153896,3,0,0.0,,,0,,1
CA0191R00,santa clarita,,CA,2000,151088,0,0,,,,0,,1
CA0191R00,santa clarita,,CA,1999,128862,2,2,1.0,,,0,,1
CA0191R00,santa clarita,,CA,1998,127560,6,6,1.0,,,0,,1
CA0191R00,santa clarita,,CA,1997,126969,2,2,1.0,,,0,,1
CA0191R00,santa clarita,,CA,1996,125435,2,1,0.5,,,0,,1
CA0191R00,santa clarita,,CA,1995,124298,4,1,0.25,,,0,,1
CA0191R00,santa clarita,,CA,1994,120735,0,0,,,,0,,1
CA0191R00,santa clarita,,CA,1993,119890,4,2,0.5,,,0,,1
CA0191R00,santa clarita,,CA,1992,114756,4,1,0.25,,,0,,1
CA0191R00,santa clarita,,CA,1991,112946,2,1,0.5,,,0,,1
CA0191R00,santa clarita,,CA,1990,110642,1,1,1.0,,,0,,1
CA0192000,downey,,CA,2024,107153,0,0,,,,0,,1
CA0192000,downey,,CA,2023,107969,1,1,1.0,,,0,,1
CA0192000,downey,,CA,2022,109226,10,5,0.5,,,0,,1
CA0192000,downey,,CA,2021,108950,0,0,,,,0,,1
CA0192000,downey,,CA,2020,111054,2,1,0.5,,,0,,1
CA0192000,downey,,CA,2019,112330,4,3,0.75,,,0,,1
CA0192000,downey,,CA,2018,113277,5,3,0.6,,,0,,1
CA0192000,downey,,CA,2017,113511,3,2,0.6666666666666666,,,0,,1
CA0192000,downey,,CA,2016,114704,1,1,1.0,,,0,,1
CA0192000,downey,,CA,2015,114754,7,3,0.42857142857142855,,,0,,1
CA0192000,downey,,CA,2014,113595,3,3,1.0,,,0,,1
CA0192000,downey,,CA,2013,113222,7,5,0.7142857142857143,,,0,,1
CA0192000,downey,,CA,2012,113628,6,2,0.3333333333333333,,,0,,1
CA0192000,downey,,CA,2011,113086,2,3,1.5,,,0,,1
CA0192000,downey,,CA,2010,111772,6,5,0.8333333333333334,,,0,,1
CA0192000,downey,,CA,2009,107598,4,1,0.25,,,0,,1
CA0192000,downey,,CA,2008,108184,3,2,0.6666666666666666,,,0,,1
CA0192000,downey,,CA,2007,109642,3,3,1.0,,,0,,1
CA0192000,downey,,CA,2006,110706,4,4,1.0,,,0,,1
CA0192000,downey,,CA,2005,111051,7,3,0.42857142857142855,,,0,,1
CA0192000,downey,,CA,2004,111633,0,1,,,,0,,1
CA0192000,downey,,CA,2003,110992,7,5,0.7142857142857143,,,0,,1
CA0192000,downey,,CA,2002,111266,1,0,0.0,,,0,,1
CA0192000,downey,,CA,2001,109318,5,5,1.0,,,0,,1
CA0192000,downey,,CA,2000,107323,4,3,0.75,,,0,,1
CA0192000,downey,,CA,1997,102548,7,4,0.5714285714285714,,,0,,1
CA0192000,downey,,CA,1996,101309,7,6,0.8571428571428571,,,0,,1
CA0192000,downey,,CA,1995,100391,7,4,0.5714285714285714,,,0,,1
CA0192200,el monte,,CA,2024,102088,6,4,0.6666666666666666,,,0,,1
CA0192200,el monte,,CA,2023,103463,4,2,0.5,,,0,,1
CA0192200,el monte,,CA,2022,104695,4,3,0.75,,,0,,1
CA0192200,el monte,,CA,2021,112224,7,3,0.42857142857142855,,,0,,1
CA0192200,el monte,,CA,2020,115690,9,1,0.1111111111111111,,,0,,1
CA0192200,el monte,,CA,2019,115830,2,0,0.0,,,0,,1
CA0192200,el monte,,CA,2018,116464,6,1,0.16666666666666666,,,0,,1
CA0192200,el monte,,CA,2017,116168,5,0,0.0,,,0,,1
CA0192200,el monte,,CA,2016,117354,3,0,0.0,,,0,,1
CA0192200,el monte,,CA,2015,117376,8,4,0.5,,,0,,1
CA0192200,el monte,,CA,2014,116220,2,0,0.0,,,0,,1
CA0192200,el monte,,CA,2013,115591,3,3,1.0,,,0,,1
CA0192200,el monte,,CA,2012,115356,4,1,0.25,,,0,,1
CA0192200,el monte,,CA,2011,114809,1,2,2.0,,,0,,1
CA0192200,el monte,,CA,2010,113475,3,3,1.0,,,0,,1
CA0192200,el monte,,CA,2009,122428,3,4,1.3333333333333333,,,0,,1
CA0192200,el monte,,CA,2008,123049,12,6,0.5,,,0,,1
CA0192200,el monte,,CA,2007,124182,6,2,0.3333333333333333,,,0,,1
CA0192200,el monte,,CA,2006,123616,5,3,0.6,,,0,,1
CA0192200,el monte,,CA,2005,122934,4,2,0.5,,,0,,1
CA0192200,el monte,,CA,2004,123144,7,6,0.8571428571428571,,,0,,1
CA0192200,el monte,,CA,2003,121176,4,4,1.0,,,0,,1
CA0192200,el monte,,CA,2002,120225,7,14,2.0,,,0,,1
CA0192200,el monte,,CA,2001,118120,10,7,0.7,,,0,,1
CA0192200,el monte,,CA,2000,115965,6,3,0.5,,,0,,1
CA0192200,el monte,,CA,1999,113289,8,2,0.25,,,0,,1
CA0192200,el monte,,CA,1998,112142,11,8,0.7272727272727273,,,0,,1
CA0192200,el monte,,CA,1997,107447,7,0,0.0,,,0,,1
CA0192200,el monte,,CA,1996,106149,9,3,0.3333333333333333,,,0,,1
CA0192200,el monte,,CA,1995,105187,30,10,0.3333333333333333,,,0,,1
CA0192200,el monte,,CA,1994,108789,16,9,0.5625,,,0,,1
CA0192200,el monte,,CA,1993,108028,19,8,0.42105263157894735,,,0,,1
CA0192200,el monte,,CA,1992,110158,17,5,0.29411764705882354,,,0,,1
CA0192200,el monte,,CA,1991,108421,13,8,0.6153846153846154,,,0,,1
CA0192200,el monte,,CA,1990,106209,9,2,0.2222222222222222,,,0,,1
CA0192200,el monte,,CA,1988,100859,8,2,0.25,,,0,,1
CA0192500,glendale,,CA,2024,184180,5,5,1.0,,,0,,1
CA0192500,glendale,,CA,2023,185923,2,0,0.0,,,0,,1
CA0192500,glendale,,CA,2022,188599,0,0,,,,0,,1
CA0192500,glendale,,CA,2021,198362,0,0,,,,0,,1
CA0192500,glendale,,CA,2020,200168,3,2,0.6666666666666666,,,0,,1
CA0192500,glendale,,CA,2019,202601,5,4,0.8,,,0,,1
CA0192500,glendale,,CA,2018,204724,1,0,0.0,,,0,,1
CA0192500,glendale,,CA,2017,202381,3,3,1.0,,,0,,1
CA0192500,glendale,,CA,2016,202903,1,1,1.0,,,0,,1
CA0192500,glendale,,CA,2015,202298,5,5,1.0,,,0,,1
CA0192500,glendale,,CA,2014,197079,0,0,,,,0,,1
CA0192500,glendale,,CA,2013,195366,1,1,1.0,,,0,,1
CA0192500,glendale,,CA,2012,194902,0,0,,,,0,,1
CA0192500,glendale,,CA,2011,193973,0,1,,,,0,,1
CA0192500,glendale,,CA,2010,191719,0,0,,,,0,,1
CA0192500,glendale,,CA,2009,197384,3,2,0.6666666666666666,,,0,,1
CA0192500,glendale,,CA,2008,197182,3,3,1.0,,,0,,1
CA0192500,glendale,,CA,2007,200049,2,2,1.0,,,0,,1
CA0192500,glendale,,CA,2006,201867,2,0,0.0,,,0,,1
CA0192500,glendale,,CA,2005,202663,19,19,1.0,,,0,,1
CA0192500,glendale,,CA,2004,202812,5,5,1.0,,,0,,1
CA0192500,glendale,,CA,2003,201522,6,4,0.6666666666666666,,,0,,1
CA0192500,glendale,,CA,2002,202136,9,8,0.8888888888888888,,,0,,1
CA0192500,glendale,,CA,2001,198596,5,3,0.6,,,0,,1
CA0192500,glendale,,CA,2000,194973,6,5,0.8333333333333334,,,0,,1
CA0192500,glendale,,CA,1999,187798,3,4,1.3333333333333333,,,0,,1
CA0192500,glendale,,CA,1998,187866,2,5,2.5,,,0,,1
CA0192500,glendale,,CA,1997,183232,6,7,1.1666666666666667,,,0,,1
CA0192500,glendale,,CA,1996,181019,14,7,0.5,,,0,,1
CA0192500,glendale,,CA,1995,179378,8,4,0.5,,,0,,1
CA0192500,glendale,,CA,1994,180753,5,3,0.6,,,0,,1
CA0192500,glendale,,CA,1993,179488,9,6,0.6666666666666666,,,0,,1
CA0192500,glendale,,CA,1992,186734,7,7,1.0,,,0,,1
CA0192500,glendale,,CA,1991,183788,8,7,0.875,,,0,,1
CA0192500,glendale,,CA,1990,180038,3,1,0.3333333333333333,,,0,,1
CA0192500,glendale,,CA,1989,165477,7,4,0.5714285714285714,,,0,,1
CA0192500,glendale,,CA,1988,160402,6,5,0.8333333333333334,,,0,,1
CA0192500,glendale,,CA,1987,157544,6,4,0.6666666666666666,,,0,,1
CA0192500,glendale,,CA,1986,155257,5,2,0.4,,,0,,1
CA0192500,glendale,,CA,1985,151713,4,5,1.25,,,0,,1
