BH001	BH002	FIPS_STATE	BH003	BH004	BH005	BH006	BH007	BH008	BH009	BH010	BH011	BH012	BH013	BH014	BH015	BH016	BH017	BH018	BH019	BH020	BH021	BH022	BH023	BH024	BH025	BH026	BH027	BH028	BH029	BH030	BH031	BH032	BH033	BH034	BH035	BH036	BH037	BH038	BH039	BH040	BH041	BH042	BH043	BH044	BH045	BH046	BH047	BH048	BH049	BH050	BH051	BH052	BH053	BH054	BH055	BH056	BH057	BH058	BH059	BH060
BH	17	22	LA0190200	     .00	 	 	JACKSON	LA	60	7	3	1	0	LA0190000	3530	175M	 	01-DEC-2023	3922	19	78	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	37	 	 	 	 	 	1
BH	17	22	LA0190300	     .00	 	01-JAN-2021	WILSON	LA	70	7	3	1	0	 	3530	175M	1	 	353	19	78	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	37	 	 	 	 	 	1
BH	17	22	LA0190500	     .00	 	01-OCT-2020	NORWOOD	LA	70	7	3	1	0	 	3530	175M	1	 	268	19	78	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	37	 	 	 	 	 	1
BH	17	22	LA0200000	     .00	 	01-JAN-2008	VILLE PLATTE	LA	83	7	3	2	0	 	3530	180W	1	 	21446	20	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	39	 	 	 	 	 	1
BH	17	22	LA0200100	     .00	 	01-JAN-2004	BASILE	LA	70	7	3	1	0	 	3530	180W	1	 	1189	20	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	39	 	 	 	 	 	1
BH	17	22	LA0200200	     .00	 	01-SEP-2003	MAMOU	LA	60	7	3	1	0	 	3530	180W	1	 	2816	20	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	39	 	 	 	 	 	1
BH	17	22	LA0200300	     .00	 	 	VILLE PLATTE	LA	60	7	3	1	0	 	3530	180W	 	 	6207	20	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	39	 	 	 	 	 	1
BH	17	22	LA0200600	     .00	 	01-FEB-2022	 	LA	70	7	3	1	0	 	3530	180W	1	 	258	20	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	39	 	 	 	 	 	1
BH	17	22	LA0210000	     .00	 	01-JAN-2021	WINNSBORO	LA	83	7	3	2	0	 	3530	180W	1	 	19162	21	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	41	 	 	 	 	 	1
BH	17	22	LA0210100	     .00	 	 	WINNSBORO	LA	60	7	3	1	0	LA0210000	3530	180W	 	01-DEC-2023	4615	21	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	41	 	 	 	 	 	1
BH	17	22	LA0210200	     .00	 	 	WISNER	LA	70	7	3	1	0	LA0210000	3530	180W	 	01-DEC-2023	739	21	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	41	 	 	 	 	 	1
BH	17	22	LA0210400	     .00	 	 	BASKIN	LA	70	7	3	1	0	LA0210000	3530	180W	 	01-DEC-2023	202	21	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	41	 	 	 	 	 	1
BH	17	22	LA0220000	     .00	 	01-JAN-2021	COLFAX	LA	93	7	3	2	0	 	3530	180W	1	 	21371	22	25	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	43	 	 	 	 	 	1
BH	17	22	LA0220200	     .00	 	 	MONTGOMERY	LA	70	7	3	1	0	 	3530	180W	 	 	623	22	25	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	43	 	 	 	 	 	1
BH	17	22	LA0220400	     .00	 	 	GEORGETOWN	LA	70	7	3	1	0	LA0220000	3530	180W	 	01-DEC-2023	274	22	25	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	43	 	 	 	 	 	1
BH	17	22	LA0220500	     .00	 	 	POLLOCK	LA	70	7	3	1	0	LA0220000	3530	180W	 	01-DEC-2023	387	22	25	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	43	 	 	 	 	 	1
BH	17	22	LA0230000	     .00	 	01-JAN-2011	NEW IBERIA	LA	82	7	3	2	0	 	3530	180W	1	 	36071	23	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	45	 	 	 	 	 	1
BH	17	22	LA0230200	     .00	 	 	JEANERETTE	LA	60	7	3	1	0	 	3530	180W	 	 	4571	23	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	45	 	 	 	 	 	1
BH	17	22	LA0230300	     .00	 	 	NEW IBERIA	LA	40	7	3	1	0	 	3530	180W	 	 	27024	23	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	45	 	 	 	 	 	1
BH	17	22	LA0230400	     .00	 	 	LOREAUVILLE	LA	70	7	3	1	0	LA0230000	3530	180W	 	01-DEC-2023	633	23	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	45	 	 	 	 	 	1
BH	17	22	LA0240000	     .00	 	01-AUG-2020	PLAQUEMINE	LA	93	7	3	2	0	 	3530	175M	1	 	14566	24	78	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	47	 	 	 	 	 	1
BH	17	22	LA0240100	     .00	 	 	MARINGOUIN	LA	70	7	3	1	0	LA0240000	3530	175M	 	01-DEC-2023	812	24	78	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	47	 	 	 	 	 	1
BH	17	22	LA0240200	     .00	 	01-APR-2004	PLAQUEMINE	LA	60	7	3	1	0	 	3530	175M	1	 	5826	24	78	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	47	 	 	 	 	 	1
BH	17	22	LA0240300	     .00	 	 	WHITE CASTLE	LA	70	7	3	1	0	 	3530	175M	 	 	1591	24	78	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	47	 	 	 	 	 	1
BH	17	22	LA0240400	     .00	 	 	GROSSE TETE	LA	70	7	3	1	0	LA0240000	3530	175M	 	01-DEC-2023	536	24	78	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	47	 	 	 	 	 	1
BH	17	22	LA0240500	     .00	 	 	ROSEDALE	LA	70	7	3	1	0	 	3530	175M	 	 	629	24	78	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	47	 	 	 	 	 	1
BH	17	22	LA0240600	     .00	 	01-JAN-2021	SAINT GABRIEL	LA	60	7	3	1	0	 	3530	175M	1	 	6703	24	78	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	47	 	 	 	 	 	1
BH	17	22	LA0250000	     .00	 	01-JUL-2020	JONESBORO	LA	83	7	3	2	0	 	3530	180W	1	 	14513	25	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	49	 	 	 	 	 	1
BH	17	22	LA0250100	     .00	 	 	JONESBORO	LA	60	7	3	1	0	LA0250000	3530	180W	 	01-DEC-2023	4014	25	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	49	 	 	 	 	 	1
BH	17	22	LA0250300	     .00	 	 	HODGE	LA	70	7	3	1	0	 	3530	180W	 	 	289	25	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	49	 	 	 	 	 	1
BH	17	22	LA0250400	     .00	 	 	HODGE	LA	70	7	3	1	0	LA0250000	3530	180W	 	01-DEC-2023	372	25	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	49	 	 	 	 	 	1
BH	17	22	LA0260000	     .00	 	01-JAN-2020	GRETNA	LA	91	7	3	2	0	 	3530	170E	1	 	321980	26	598	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	51	 	 	 	 	 	1
BH	17	22	LA0260100	     .00	 	01-JAN-2020	GRETNA	LA	50	7	3	1	0	 	3530	170E	1	 	16918	26	598	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	51	 	 	 	 	 	1
BH	17	22	LA0260200	     .00	 	01-APR-2020	HARAHAN	LA	60	7	3	1	0	 	3530	170E	1	 	8656	26	598	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	51	 	 	 	 	 	1
BH	17	22	LA0260300	     .00	 	01-JAN-2020	KENNER	LA	30	7	3	1	0	 	3530	170E	1	 	62892	26	598	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	51	 	 	 	 	 	1
BH	17	22	LA0260400	     .00	 	01-MAY-2020	WESTWEGO	LA	60	7	3	1	0	 	3530	170E	1	 	8071	26	598	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	51	 	 	 	 	 	1
BH	17	22	LA0260500	     .00	 	 	GRAND ISLE	LA	70	7	3	1	0	LA0260000	3530	170E	 	01-DEC-2023	990	26	598	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	51	 	 	 	 	 	1
BH	17	22	LA0260600	     .00	 	01-JAN-2021	 	LA	70	7	3	1	0	 	3530	170E	1	 	1776	26	598	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	51	 	 	 	 	 	1
BH	17	22	LA0270000	     .00	 	01-JAN-2007	JENNINGS	LA	93	7	3	2	0	 	3530	180W	1	 	16611	27	418	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	53	 	 	 	 	 	1
BH	17	22	LA0270100	     .00	 	 	ELTON	LA	70	7	3	1	0	LA0270000	3530	180W	 	01-DEC-2023	995	27	418	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	53	 	 	 	 	 	1
BH	17	22	LA0270200	     .00	 	01-JAN-2010	JENNINGS	LA	60	7	3	1	0	 	3530	180W	1	 	9487	27	418	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	53	 	 	 	 	 	1
BH	17	22	LA0270300	     .00	 	01-JAN-2023	LAKE ARTHUR	LA	60	7	3	1	0	 	3530	180W	1	 	2597	27	418	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	53	 	 	 	 	 	1
BH	17	22	LA0270400	     .00	 	 	WELSH	LA	60	7	3	1	0	 	3530	180W	 	 	3329	27	418	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	53	 	 	 	 	 	1
BH	17	22	LA0280000	     .00	 	01-JAN-2012	LAFAYETTE	LA	92	7	3	2	0	 	3530	180W	1	 	74986	28	416	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	55	 	 	 	 	 	1
BH	17	22	LA0280100	     .00	 	01-JAN-2021	BROUSSARD	LA	50	7	3	1	0	 	3530	180W	1	 	14342	28	416	0	196	50	416	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	55	99	 	 	 	 	1
BH	17	22	LA0280200	     .00	 	 	CARENCRO	LA	50	7	3	1	0	 	3530	180W	 	 	14205	28	416	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	55	 	 	 	 	 	1
BH	17	22	LA0280300	     .00	 	 	LAFAYETTE	LA	20	7	3	1	1	 	3530	180W	 	 	121361	28	416	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	55	 	 	 	 	 	1
BH	17	22	LA0280400	     .00	 	 	DUSON	LA	70	7	3	1	0	LA0280000	3530	180W	 	01-DEC-2023	1159	28	416	0	151	1	416	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	55	1	 	 	 	 	1
BH	17	22	LA0280500	     .00	 	 	YOUNGSVILLE	LA	50	7	3	1	0	 	3530	180W	 	 	18067	28	416	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	55	 	 	 	 	 	1
BH	17	22	LA0280600	     .00	 	 	SCOTT	LA	60	7	3	1	0	 	3530	180W	 	 	8506	28	416	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	55	 	 	 	 	 	1
BH	17	22	LA0280700	     .00	 	 	LAFAYETTE	LA	70	7	3	3	0	 	3530	180W	 	 	0	28	416	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	55	 	 	 	 	 	1
BH	17	22	LA0282000	     .00	 	 	LAFAYETTE	LA	70	7	3	3	0	 	3530	180W	 	 	0	28	416	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	55	 	 	 	 	 	1
BH	17	22	LA0290000	     .00	 	01-JAN-2015	THIBODAUX	LA	92	7	3	2	0	 	3530	170E	1	 	78328	29	357	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	57	 	 	 	 	 	1
BH	17	22	LA0290100	     .00	 	01-JAN-2021	GOLDEN MEADOW	LA	70	7	3	1	0	 	3530	170E	1	 	1664	29	357	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	57	 	 	 	 	 	1
BH	17	22	LA0290300	     .00	 	 	LOCKPORT	LA	70	7	3	1	0	LA0290000	3530	170E	 	01-DEC-2023	2362	29	357	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	57	 	 	 	 	 	1
BH	17	22	LA0290500	     .00	 	01-JAN-2015	THIBODAUX	LA	50	7	3	1	1	 	3530	170E	1	 	15372	29	357	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	57	 	 	 	 	 	1
BH	17	22	LA0290600	     .00	 	 	THIBODAUX	LA	70	7	3	3	0	 	3530	170E	 	 	0	29	357	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	57	 	 	 	 	 	1
BH	17	22	LA0300000	     .00	 	01-JAN-2021	JENA	LA	84	7	3	2	0	 	3530	180W	1	 	9322	30	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	59	 	 	 	 	 	1
BH	17	22	LA0300100	     .00	 	 	JENA	LA	60	7	3	1	0	 	3530	180W	 	 	4111	30	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	59	 	 	 	 	 	1
BH	17	22	LA0300200	     .00	 	 	OLLA	LA	70	7	3	1	0	 	3530	180W	 	 	1291	30	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	59	 	 	 	 	 	1
BH	17	22	LA0310000	     .00	 	01-JUL-2020	RUSTON	LA	83	7	3	2	0	 	3530	180W	1	 	19745	31	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	61	 	 	 	 	 	1
BH	17	22	LA0310100	     .00	 	 	DUBACH	LA	70	7	3	1	0	LA0310000	3530	180W	 	01-DEC-2023	889	31	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	61	 	 	 	 	 	1
BH	17	22	LA0310200	     .00	 	01-JAN-2020	RUSTON	LA	50	7	3	1	0	 	3530	180W	1	 	22366	31	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	61	 	 	 	 	 	1
BH	17	22	LA0310300	     .00	 	 	GRAMBLING	LA	60	7	3	1	0	 	3530	180W	 	 	5266	31	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	61	 	 	 	 	 	1
BH	17	22	LA0310500	     .00	 	01-MAR-2022	 	LA	70	7	3	1	0	 	3530	180W	1	 	798	31	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	61	 	 	 	 	 	1
BH	17	22	LA0310600	     .00	 	 	GRAMBLING	LA	70	7	3	3	0	 	3530	180W	 	 	0	31	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	61	 	 	 	 	 	1
BH	17	22	LA0310700	     .00	 	01-JAN-2021	RUSTON	LA	70	7	3	3	0	 	3530	180W	1	 	0	31	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	1	3	2023	 	 	 	 	 	 	 	 	 	 	 	 	61	 	 	 	 	 	1
BH	17	22	LA0320000	     .00	 	01-JAN-2021	LIVINGSTON	LA	91	7	3	2	0	 	3530	175M	1	 	134038	32	78	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	63	 	 	 	 	 	1
BH	17	22	LA0320100	     .00	 	 	DENHAM SPRINGS	LA	60	7	3	1	0	 	3530	175M	 	 	9360	32	78	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	63	 	 	 	 	 	1
BH	17	22	LA0320200	     .00	 	01-JAN-2022	Livingston	LA	70	7	3	1	0	 	3530	175M	1	 	1938	32	78	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	9	2023	 	 	 	 	 	 	 	 	 	 	 	 	63	 	 	 	 	 	1
BH	17	22	LA0320300	     .00	 	01-JAN-2021	WALKER	LA	60	7	3	1	0	 	3530	175M	1	 	6391	32	78	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	63	 	 	 	 	 	1
BH	17	22	LA0320500	     .00	 	 	SPRINGFIELD	LA	70	7	3	1	0	LA0320000	3530	175M	 	01-DEC-2023	454	32	78	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	63	 	 	 	 	 	1
BH	17	22	LA0320600	     .00	 	 	DENHAM SPRINGS	LA	70	7	3	1	0	LA0320000	3530	175M	 	01-DEC-2023	695	32	78	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	63	 	 	 	 	 	1
BH	17	22	LA0320700	     .00	 	 	FRENCH SETTLEMENT	LA	70	7	3	1	0	LA0320000	3530	175M	 	01-DEC-2023	1148	32	78	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	63	 	 	 	 	 	1
BH	17	22	LA0320800	     .00	 	 	SPRINGFIELD	LA	70	7	3	1	0	LA0320000	3530	175M	 	01-DEC-2023	1245	32	78	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	63	 	 	 	 	 	1
BH	17	22	LA0330000	     .00	 	01-JAN-2003	TALLULAH	LA	84	7	3	2	0	 	3530	180W	1	 	3491	33	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	65	 	 	 	 	 	1
BH	17	22	LA0330100	     .00	 	01-JAN-2007	TALLULAH	LA	60	7	3	1	0	 	3530	180W	1	 	5799	33	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	65	 	 	 	 	 	1
BH	17	22	LA0330200	     .00	 	 	 	LA	70	7	3	1	0	LA0330000	3530	180W	 	01-DEC-2023	214	33	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	65	 	 	 	 	 	1
BH	17	22	LA0340000	     .00	 	01-JAN-2003	BASTROP	LA	93	7	3	2	0	 	3530	180W	1	 	15065	34	552	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	67	 	 	 	 	 	1
BH	17	22	LA0340100	     .00	 	01-JAN-2021	BASTROP	LA	60	7	3	1	0	 	3530	180W	1	 	8959	34	552	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	67	 	 	 	 	 	1
BH	17	22	LA0340300	     .00	 	 	BONITA	LA	70	7	3	1	0	LA0340000	3530	180W	 	01-DEC-2023	161	34	552	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	67	 	 	 	 	 	1
BH	17	22	LA0340400	     .00	 	 	COLLINSTON	LA	70	7	3	1	0	LA0340000	3530	180W	 	01-DEC-2023	258	34	552	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	67	 	 	 	 	 	1
BH	17	22	LA0340500	     .00	 	 	OAK RIDGE	LA	70	7	3	1	0	LA0340000	3530	180W	 	01-DEC-2023	115	34	552	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	67	 	 	 	 	 	1
BH	17	22	LA0350000	     .00	 	01-MAR-2023	NATCHITOCHES	LA	83	7	3	2	0	 	3530	180W	1	 	19224	35	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	6	10	2023	 	 	 	 	 	 	 	 	 	 	 	 	69	 	 	 	 	 	1
BH	17	22	LA0350100	     .00	 	 	NATCHITOCHES	LA	50	7	3	1	0	 	3530	180W	 	 	17182	35	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	69	 	 	 	 	 	1
BH	17	22	LA0350400	     .00	 	 	CLARENCE	LA	70	7	3	1	0	LA0350000	3530	180W	 	01-DEC-2023	320	35	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	69	 	 	 	 	 	1
BH	17	22	LA0351000	     .00	 	 	NATCHITOCHES	LA	70	7	3	3	0	 	3530	180W	 	 	0	35	0	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	69	 	 	 	 	 	1
BH	17	22	LA0360000	     .00	 	 	NEW ORLEANS	LA	94	7	3	2	0	LANPD0000	3530	170E	 	01-DEC-2023	0	36	598	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	71	 	 	 	 	 	1
BH	17	22	LA0360200	     .00	 	01-JAN-2021	NEW ORLEANS	LA	70	7	3	3	0	 	3530	170E	1	 	0	36	598	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	71	 	 	 	 	 	1
BH	17	22	LA0360300	     .00	 	01-JAN-2021	NEW ORLEANS	LA	70	7	3	3	0	 	3530	170E	1	 	0	36	598	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	71	 	 	 	 	 	1
BH	17	22	LA0361200	     .00	 	01-JAN-2021	NEW ORLEANS	LA	70	7	3	3	0	 	3530	170E	1	 	0	36	598	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	71	 	 	 	 	 	1
BH	17	22	LA0361700	     .00	 	 	NEW ORLEANS	LA	70	7	3	3	0	 	3530	170E	 	 	0	36	598	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	71	 	 	 	 	 	1
BH	17	22	LA036209E	     .00	 	01-JAN-2022	NEW ORLEANS	LA	70	7	3	3	0	 	3530	170E	1	 	0	36	598	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	12	12	2023	 	 	 	 	 	 	 	 	 	 	 	 	71	 	 	 	 	 	1
BH	17	22	LA036219E	     .00	 	 	NEW ORLEANS	LA	70	7	3	3	0	 	3530	170E	 	 	0	36	598	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	 	0	2023	 	 	 	 	 	 	 	 	 	 	 	 	71	 	 	 	 	 	1
